Include=yes;Acq Date=2019-05-03;Acq Time=14:57:45;Species=;Cell Type=;ID=;Age=;Sex=unknown;Genotype=;Condition1=;Condition2=;Note=;
,spikeNumber,detectionType,sweep,epoch,epochLevel,sweepSpikeNumber,userType,errors,analysisDate,analysisTime,modDate,modTime,analysisVersion,interfaceVersion,file,dvdtThreshold,mvThreshold,medianFilter,halfHeights,thresholdPnt,thresholdSec,thresholdVal,thresholdVal_dvdt,dacCommand,peakPnt,peakSec,peakVal,peakHeight,timeToPeak_ms,fastAhpPnt,fastAhpSec,fastAhpValue,preMinPnt,preMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,spikeFreq_hz,cycleLength_pnts,cycleLength_ms,diastolicDuration_ms,widths,widths_10,widths_20,widths_50,widths_80,widths_90,user_timeToPeak_ms,Include,Acq Date,Acq Time,Species,Cell Type,ID,Age,Sex,Genotype,Condition1,Condition2,Note
139,139,dvdt,0,1,0.0,139,0,[],20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5337066,266.8533,-39.315359933035694,9.444256218112237,,5337102,266.8551,38.26032366071427,77.57568359374997,1.8000000000029104,5337260,266.863,5.802699497767854,5335697,-63.3904593331473,5335834,5336381,27.35,-62.78773716517854,-59.849330357142826,106.13955792860989,,5337079,-4.882812499999997,99.1310586734693,5337259,5.97708565848214,-8.22355309311224,17267.0,863.35,1.1582787977066078,17773.0,888.65,68.45,"[{'halfHeight': 10, 'risingPnt': 5337072, 'fallingPnt': 5337639, 'widthPnts': 567, 'widthMs': 28.35}, {'halfHeight': 20, 'risingPnt': 5337075, 'fallingPnt': 5337514, 'widthPnts': 439, 'widthMs': 21.95}, {'halfHeight': 50, 'risingPnt': 5337080, 'fallingPnt': 5337300, 'widthPnts': 220, 'widthMs': 11.0}, {'halfHeight': 80, 'risingPnt': 5337086, 'fallingPnt': 5337176, 'widthPnts': 90, 'widthMs': 4.5}, {'halfHeight': 90, 'risingPnt': 5337090, 'fallingPnt': 5337141, 'widthPnts': 51, 'widthMs': 2.55}]",28.35,21.95,11.0,4.5,2.55,1.8000000000029104,yes,2019-05-03,14:57:45,,,,,unknown,,,,
140,140,dvdt,0,1,0.0,140,0,"[{'Spike': 140, 'Seconds': 267.692, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5353840,267.692,-41.26412527901783,8.472676179846914,,5353876,267.6938,39.149693080357125,80.41381835937496,1.8000000000029104,5354035,267.70175,3.7623814174107126,5351387,-64.57114083426337,5351632,5352613,49.05,-64.12179129464282,-63.13214983258925,14.648573554715306,,5353856,-3.239222935267856,101.44541214923461,5353910,31.83419363839284,-10.124362244897965,16774.0,838.7,1.1923214498628831,15690.0,784.5,122.65,"[{'halfHeight': 10, 'risingPnt': 5353848, 'fallingPnt': 5354406, 'widthPnts': 558, 'widthMs': 27.9}, {'halfHeight': 20, 'risingPnt': 5353852, 'fallingPnt': 5354271, 'widthPnts': 419, 'widthMs': 20.95}, {'halfHeight': 50, 'risingPnt': 5353857, 'fallingPnt': 5354063, 'widthPnts': 206, 'widthMs': 10.3}, {'halfHeight': 80, 'risingPnt': 5353863, 'fallingPnt': 5353945, 'widthPnts': 82, 'widthMs': 4.1}, {'halfHeight': 90, 'risingPnt': 5353866, 'fallingPnt': 5353914, 'widthPnts': 48, 'widthMs': 2.4}]",27.9,20.95,10.3,4.1,2.4,1.8000000000029104,yes,2019-05-03,14:57:45,,,,,unknown,,,,
141,141,dvdt,0,1,0.0,141,0,"[{'Spike': 141, 'Seconds': 270.4124, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5408247,270.41235,-41.974748883928555,9.431800063775547,,5408286,270.41429999999997,39.24996512276784,81.22471400669639,1.9499999999652573,5408445,270.42225,1.360212053571428,5407159,-64.17641775948657,5407268,5407703,21.75,-63.22806222098211,-60.5643136160714,132.1147338716696,,5408264,-1.9749232700892847,101.46035953443868,5408327,28.6036900111607,-10.906608737244873,54407.0,2720.35,0.3675997573841602,55772.0,2788.6,54.4,"[{'halfHeight': 10, 'risingPnt': 5408256, 'fallingPnt': 5408800, 'widthPnts': 544, 'widthMs': 27.2}, {'halfHeight': 20, 'risingPnt': 5408259, 'fallingPnt': 5408671, 'widthPnts': 412, 'widthMs': 20.6}, {'halfHeight': 50, 'risingPnt': 5408265, 'fallingPnt': 5408461, 'widthPnts': 196, 'widthMs': 9.8}, {'halfHeight': 80, 'risingPnt': 5408270, 'fallingPnt': 5408349, 'widthPnts': 79, 'widthMs': 3.95}, {'halfHeight': 90, 'risingPnt': 5408274, 'fallingPnt': 5408319, 'widthPnts': 45, 'widthMs': 2.25}]",27.2,20.6,9.8,3.95,2.25,1.9499999999652573,yes,2019-05-03,14:57:45,,,,,unknown,,,,
142,142,dvdt,0,1,0.0,142,0,"[{'Spike': 142, 'Seconds': 272.8833, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}, {'Spike': 142, 'Seconds': 272.8833, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 1.308<=8'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5457666,272.88329999999996,-41.512625558035694,7.9943598533163165,,5457704,272.8852,38.10337611607141,79.61600167410711,1.9000000000346517,5457863,272.89315000000005,-0.8326939174107139,5453667,-64.50766427176335,5454067,5455667,80.0,-64.22642299107139,-63.646589006696395,1.3082019773034952,,5457682,-6.260463169642854,97.5017936862244,5457772,20.333426339285705,-10.049625318877556,49419.0,2470.95,0.40470264473178336,46508.0,2325.4,199.95,"[{'halfHeight': 10, 'risingPnt': 5457675, 'fallingPnt': 5458142, 'widthPnts': 467, 'widthMs': 23.35}, {'halfHeight': 20, 'risingPnt': 5457678, 'fallingPnt': 5458042, 'widthPnts': 364, 'widthMs': 18.2}, {'halfHeight': 50, 'risingPnt': 5457683, 'fallingPnt': 5457867, 'widthPnts': 184, 'widthMs': 9.2}, {'halfHeight': 80, 'risingPnt': 5457689, 'fallingPnt': 5457766, 'widthPnts': 77, 'widthMs': 3.85}, {'halfHeight': 90, 'risingPnt': 5457693, 'fallingPnt': 5457738, 'widthPnts': 45, 'widthMs': 2.25}]",23.35,18.2,9.2,3.85,2.25,1.9000000000346517,yes,2019-05-03,14:57:45,,,,,unknown,,,,
143,143,dvdt,0,1,0.0,143,0,"[{'Spike': 143, 'Seconds': 274.1303, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5482607,274.13034999999996,-42.40635463169641,8.721799266581643,,5482646,274.1323,38.888113839285694,81.29446847098211,1.9500000000221007,5482805,274.14025,-0.9809221540178567,5480790,-64.41471644810264,5480972,5481698,36.3,-63.80789620535711,-62.90544782366068,27.991907181811126,,5482624,-1.6653878348214277,102.86790497448973,5482720,18.11436244419642,-9.917590082908154,24941.0,1247.05,0.8018924662202799,27123.0,1356.15,90.85,"[{'halfHeight': 10, 'risingPnt': 5482616, 'fallingPnt': 5483143, 'widthPnts': 527, 'widthMs': 26.35}, {'halfHeight': 20, 'risingPnt': 5482619, 'fallingPnt': 5483016, 'widthPnts': 397, 'widthMs': 19.85}, {'halfHeight': 50, 'risingPnt': 5482624, 'fallingPnt': 5482811, 'widthPnts': 187, 'widthMs': 9.35}, {'halfHeight': 80, 'risingPnt': 5482630, 'fallingPnt': 5482705, 'widthPnts': 75, 'widthMs': 3.75}, {'halfHeight': 90, 'risingPnt': 5482633, 'fallingPnt': 5482678, 'widthPnts': 45, 'widthMs': 2.25}]",26.35,19.85,9.35,3.75,2.25,1.9500000000221007,yes,2019-05-03,14:57:45,,,,,unknown,,,,
144,144,dvdt,0,1,0.0,144,0,"[{'Spike': 144, 'Seconds': 274.7965, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5495930,274.7965,-42.93823242187498,8.211096938775492,,5495969,274.79845,39.06249999999998,82.00073242187496,1.9500000000221007,5496128,274.8064,0.3487723214285712,5493918,-64.6510096958705,5494119,5494924,40.25,-64.17846679687497,-63.32397460937497,11.76621324259841,,5495948,-1.451764787946428,98.35379464285705,5496010,28.4816196986607,-9.867765465561224,13323.0,666.15,1.501163401636268,13128.0,656.4,100.6,"[{'halfHeight': 10, 'risingPnt': 5495940, 'fallingPnt': 5496468, 'widthPnts': 528, 'widthMs': 26.4}, {'halfHeight': 20, 'risingPnt': 5495943, 'fallingPnt': 5496342, 'widthPnts': 399, 'widthMs': 19.95}, {'halfHeight': 50, 'risingPnt': 5495948, 'fallingPnt': 5496142, 'widthPnts': 194, 'widthMs': 9.7}, {'halfHeight': 80, 'risingPnt': 5495954, 'fallingPnt': 5496032, 'widthPnts': 78, 'widthMs': 3.9}, {'halfHeight': 90, 'risingPnt': 5495958, 'fallingPnt': 5496003, 'widthPnts': 45, 'widthMs': 2.25}]",26.4,19.95,9.7,3.9,2.25,1.9500000000221007,yes,2019-05-03,14:57:45,,,,,unknown,,,,
145,145,dvdt,0,1,0.0,145,0,"[{'Spike': 145, 'Seconds': 275.2876, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5505751,275.28755,-42.127336774553555,7.398955676020396,,5505789,275.28945,38.238525390624986,80.36586216517854,1.8999999999778083,5505948,275.29740000000004,1.2817382812499993,5504005,-64.58879743303567,5504180,5504878,34.9,-64.01279994419639,-61.88528878348211,63.28772777221751,,5505768,-2.415248325892856,99.5994100765305,5505840,26.2538364955357,-9.561344068877556,9821.0,491.05,2.0364524997454434,10087.0,504.35,87.3,"[{'halfHeight': 10, 'risingPnt': 5505760, 'fallingPnt': 5506270, 'widthPnts': 510, 'widthMs': 25.5}, {'halfHeight': 20, 'risingPnt': 5505763, 'fallingPnt': 5506154, 'widthPnts': 391, 'widthMs': 19.55}, {'halfHeight': 50, 'risingPnt': 5505769, 'fallingPnt': 5505966, 'widthPnts': 197, 'widthMs': 9.85}, {'halfHeight': 80, 'risingPnt': 5505774, 'fallingPnt': 5505856, 'widthPnts': 82, 'widthMs': 4.1}, {'halfHeight': 90, 'risingPnt': 5505778, 'fallingPnt': 5505825, 'widthPnts': 47, 'widthMs': 2.35}]",25.5,19.55,9.85,4.1,2.35,1.8999999999778083,yes,2019-05-03,14:57:45,,,,,unknown,,,,
146,146,dvdt,0,1,0.0,146,0,[],20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5527852,276.39259999999996,-42.78564453124998,8.435307716836732,,5527892,276.39459999999997,39.699009486607125,82.48465401785711,2.0000000000095497,5528049,276.40245,1.024518694196428,5526057,-65.23638044084817,5526237,5526955,35.9,-64.9893624441964,-63.437325613839256,37.35270476596193,,5527869,-4.656110491071425,103.90425701530603,5527940,26.8641880580357,-9.150290975765323,22101.0,1105.05,0.9049364282159179,22052.0,1102.6,89.75,"[{'halfHeight': 10, 'risingPnt': 5527861, 'fallingPnt': 5528365, 'widthPnts': 504, 'widthMs': 25.2}, {'halfHeight': 20, 'risingPnt': 5527865, 'fallingPnt': 5528250, 'widthPnts': 385, 'widthMs': 19.25}, {'halfHeight': 50, 'risingPnt': 5527870, 'fallingPnt': 5528064, 'widthPnts': 194, 'widthMs': 9.7}, {'halfHeight': 80, 'risingPnt': 5527876, 'fallingPnt': 5527955, 'widthPnts': 79, 'widthMs': 3.95}, {'halfHeight': 90, 'risingPnt': 5527879, 'fallingPnt': 5527924, 'widthPnts': 45, 'widthMs': 2.25}]",25.2,19.25,9.7,3.95,2.25,2.0000000000095497,yes,2019-05-03,14:57:45,,,,,unknown,,,,
147,147,dvdt,0,1,0.0,147,0,"[{'Spike': 147, 'Seconds': 277.237, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5544741,277.23705,-41.194370814732125,7.81997369260205,,5544777,277.23884999999996,39.302280970982125,80.49665178571425,1.799999999946067,5544936,277.2468,0.7934570312499996,5543294,-64.51036725725443,5543439,5544018,28.95,-64.13922991071425,-61.96376255580354,78.02164971112714,,5544756,-2.9689243861607126,103.46580038265296,5544812,30.940464564732128,-8.911132812499995,16889.0,844.45,1.184202735508319,17237.0,861.85,72.35,"[{'halfHeight': 10, 'risingPnt': 5544749, 'fallingPnt': 5545237, 'widthPnts': 488, 'widthMs': 24.4}, {'halfHeight': 20, 'risingPnt': 5544752, 'fallingPnt': 5545133, 'widthPnts': 381, 'widthMs': 19.05}, {'halfHeight': 50, 'risingPnt': 5544757, 'fallingPnt': 5544946, 'widthPnts': 189, 'widthMs': 9.45}, {'halfHeight': 80, 'risingPnt': 5544763, 'fallingPnt': 5544842, 'widthPnts': 79, 'widthMs': 3.95}, {'halfHeight': 90, 'risingPnt': 5544766, 'fallingPnt': 5544812, 'widthPnts': 46, 'widthMs': 2.3}]",24.4,19.05,9.45,3.95,2.3,1.799999999946067,yes,2019-05-03,14:57:45,,,,,unknown,,,,
148,148,dvdt,0,1,0.0,148,0,"[{'Spike': 148, 'Seconds': 277.8431, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5556862,277.8431,-42.201450892857125,10.209064094387834,,5556901,277.84505,39.41999162946426,81.62144252232139,1.9500000000221007,5557060,277.853,1.8048967633928563,5555446,-64.29670061383923,5555588,5556154,28.3,-63.528878348214256,-61.614990234374964,70.649267863564,,5556879,-3.9803641183035694,104.05373086734684,5556943,29.20968191964284,-9.68092315051021,12121.0,606.05,1.6500288755053214,12152.0,607.6,70.8,"[{'halfHeight': 10, 'risingPnt': 5556871, 'fallingPnt': 5557396, 'widthPnts': 525, 'widthMs': 26.25}, {'halfHeight': 20, 'risingPnt': 5556875, 'fallingPnt': 5557280, 'widthPnts': 405, 'widthMs': 20.25}, {'halfHeight': 50, 'risingPnt': 5556880, 'fallingPnt': 5557078, 'widthPnts': 198, 'widthMs': 9.9}, {'halfHeight': 80, 'risingPnt': 5556886, 'fallingPnt': 5556967, 'widthPnts': 81, 'widthMs': 4.05}, {'halfHeight': 90, 'risingPnt': 5556889, 'fallingPnt': 5556937, 'widthPnts': 48, 'widthMs': 2.4}]",26.25,20.25,9.9,4.05,2.4,1.9500000000221007,yes,2019-05-03,14:57:45,,,,,unknown,,,,
149,149,dvdt,0,1,0.0,149,0,"[{'Spike': 149, 'Seconds': 278.2712, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5565424,278.2712,-42.0706612723214,8.749202806122465,,5565464,278.27320000000003,38.71372767857141,80.7843889508928,2.0000000000095497,5565623,278.28115,3.9672851562499982,5563794,-64.59594726562497,5563957,5564609,32.6,-63.908168247767826,-61.00027901785712,99.17635814489212,,5565441,-3.7928989955357126,101.76678093112233,5565488,33.351353236607125,-9.827905771683643,8562.0,428.1,2.3359028264424198,8348.0,417.4,81.5,"[{'halfHeight': 10, 'risingPnt': 5565433, 'fallingPnt': 5565974, 'widthPnts': 541, 'widthMs': 27.05}, {'halfHeight': 20, 'risingPnt': 5565437, 'fallingPnt': 5565859, 'widthPnts': 422, 'widthMs': 21.1}, {'halfHeight': 50, 'risingPnt': 5565442, 'fallingPnt': 5565656, 'widthPnts': 214, 'widthMs': 10.7}, {'halfHeight': 80, 'risingPnt': 5565448, 'fallingPnt': 5565532, 'widthPnts': 84, 'widthMs': 4.2}, {'halfHeight': 90, 'risingPnt': 5565451, 'fallingPnt': 5565500, 'widthPnts': 49, 'widthMs': 2.45}]",27.05,21.1,10.7,4.2,2.45,2.0000000000095497,yes,2019-05-03,14:57:45,,,,,unknown,,,,
150,150,dvdt,0,1,0.0,150,0,"[{'Spike': 150, 'Seconds': 279.6643, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}, {'Spike': 150, 'Seconds': 279.6643, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -1.773<=8'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5593287,279.66434999999996,-42.34095982142855,8.143833705357183,,5593326,279.6663,38.264683314732125,80.60564313616067,1.9500000000221007,5593485,279.67425,2.66810825892857,5590313,-64.1511753627232,5590610,5591800,59.5,-63.32397460937497,-63.29345703124997,-1.7725693902734658,,5593305,-1.0942731584821423,100.03537547831621,5593390,23.284912109374986,-9.583765146683726,27863.0,1393.15,0.7177977963607651,26519.0,1325.95,148.7,"[{'halfHeight': 10, 'risingPnt': 5593296, 'fallingPnt': 5593861, 'widthPnts': 565, 'widthMs': 28.25}, {'halfHeight': 20, 'risingPnt': 5593300, 'fallingPnt': 5593720, 'widthPnts': 420, 'widthMs': 21.0}, {'halfHeight': 50, 'risingPnt': 5593305, 'fallingPnt': 5593515, 'widthPnts': 210, 'widthMs': 10.5}, {'halfHeight': 80, 'risingPnt': 5593311, 'fallingPnt': 5593395, 'widthPnts': 84, 'widthMs': 4.2}, {'halfHeight': 90, 'risingPnt': 5593315, 'fallingPnt': 5593364, 'widthPnts': 49, 'widthMs': 2.45}]",28.25,21.0,10.5,4.2,2.45,1.9500000000221007,yes,2019-05-03,14:57:45,,,,,unknown,,,,
151,151,dvdt,0,1,0.0,151,0,"[{'Spike': 151, 'Seconds': 280.8053, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}, {'Spike': 151, 'Seconds': 280.8053, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 5.301<=8'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5616106,280.8053,-40.60581752232141,7.705377072704086,,5616144,280.8072,38.57857840401784,79.18439592633925,1.9000000000346517,5616303,280.81515,3.4354073660714266,5613777,-64.25589425223211,5614010,5614941,46.55,-63.86457170758925,-63.38065011160711,5.300894926799346,,5616121,-1.7569405691964277,103.1867825255101,5616309,2.236502511160713,-9.01576450892857,22819.0,1140.95,0.8764625969586747,23464.0,1173.2,116.45,"[{'halfHeight': 10, 'risingPnt': 5616114, 'fallingPnt': 5616642, 'widthPnts': 528, 'widthMs': 26.4}, {'halfHeight': 20, 'risingPnt': 5616117, 'fallingPnt': 5616526, 'widthPnts': 409, 'widthMs': 20.45}, {'halfHeight': 50, 'risingPnt': 5616122, 'fallingPnt': 5616328, 'widthPnts': 206, 'widthMs': 10.3}, {'halfHeight': 80, 'risingPnt': 5616127, 'fallingPnt': 5616212, 'widthPnts': 85, 'widthMs': 4.25}, {'halfHeight': 90, 'risingPnt': 5616131, 'fallingPnt': 5616179, 'widthPnts': 48, 'widthMs': 2.4}]",26.4,20.45,10.3,4.25,2.4,1.9000000000346517,yes,2019-05-03,14:57:45,,,,,unknown,,,,
152,152,dvdt,0,1,0.0,152,0,"[{'Spike': 152, 'Seconds': 281.8246, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5636491,281.82455,-41.38619559151783,8.754185267857167,,5636526,281.8263,39.794921874999986,81.18111746651782,1.7500000000154614,5636685,281.83425,1.7830984933035707,5634157,-64.47688511439729,5634390,5635324,46.7,-64.33105468749997,-63.402448381696395,11.083349893698035,,5636507,-2.4326869419642843,106.80903220663254,5636572,28.843470982142843,-10.124362244897945,20385.0,1019.25,0.9811135638950209,20380.0,1019.0,116.7,"[{'halfHeight': 10, 'risingPnt': 5636500, 'fallingPnt': 5637036, 'widthPnts': 536, 'widthMs': 26.8}, {'halfHeight': 20, 'risingPnt': 5636503, 'fallingPnt': 5636913, 'widthPnts': 410, 'widthMs': 20.5}, {'halfHeight': 50, 'risingPnt': 5636508, 'fallingPnt': 5636699, 'widthPnts': 191, 'widthMs': 9.55}, {'halfHeight': 80, 'risingPnt': 5636514, 'fallingPnt': 5636592, 'widthPnts': 78, 'widthMs': 3.9}, {'halfHeight': 90, 'risingPnt': 5636517, 'fallingPnt': 5636562, 'widthPnts': 45, 'widthMs': 2.25}]",26.8,20.5,9.55,3.9,2.25,1.7500000000154614,yes,2019-05-03,14:57:45,,,,,unknown,,,,
153,153,dvdt,0,1,0.0,153,0,"[{'Spike': 153, 'Seconds': 282.7967, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5655934,282.7967,-41.146414620535694,7.757692920918361,,5655973,282.79865,38.89683314732141,80.04324776785711,1.9500000000221007,5656132,282.8066,1.613071986607142,5653442,-64.69918387276782,5653691,5654688,49.85,-63.99536132812497,-61.71962193080354,41.57747692983038,,5655952,-1.486642020089285,100.51867426658151,5656170,-5.589076450892854,-9.922572544642854,19443.0,972.15,1.0286478424111505,19285.0,964.25,124.6,"[{'halfHeight': 10, 'risingPnt': 5655944, 'fallingPnt': 5656426, 'widthPnts': 482, 'widthMs': 24.1}, {'halfHeight': 20, 'risingPnt': 5655947, 'fallingPnt': 5656321, 'widthPnts': 374, 'widthMs': 18.7}, {'halfHeight': 50, 'risingPnt': 5655953, 'fallingPnt': 5656146, 'widthPnts': 193, 'widthMs': 9.65}, {'halfHeight': 80, 'risingPnt': 5655958, 'fallingPnt': 5656039, 'widthPnts': 81, 'widthMs': 4.05}, {'halfHeight': 90, 'risingPnt': 5655962, 'fallingPnt': 5656008, 'widthPnts': 46, 'widthMs': 2.3}]",24.1,18.7,9.65,4.05,2.3,1.9500000000221007,yes,2019-05-03,14:57:45,,,,,unknown,,,,
154,154,dvdt,0,1,0.0,154,0,"[{'Spike': 154, 'Seconds': 284.1496, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5682993,284.14965,-41.69137137276783,8.562360491071408,,5683032,284.1516,40.36603655133926,82.0574079241071,1.9499999999652573,5683191,284.15954999999997,0.6888253348214282,5681419,-64.522225516183,5681576,5682206,31.5,-63.751220703124964,-61.22262137276783,86.91118161131844,,5683010,-2.323695591517856,105.94955755739787,5683076,28.69088309151784,-10.194116709183689,27059.0,1352.95,0.7391256143981669,27977.0,1398.85,78.7,"[{'halfHeight': 10, 'risingPnt': 5683002, 'fallingPnt': 5683498, 'widthPnts': 496, 'widthMs': 24.8}, {'halfHeight': 20, 'risingPnt': 5683006, 'fallingPnt': 5683381, 'widthPnts': 375, 'widthMs': 18.75}, {'halfHeight': 50, 'risingPnt': 5683011, 'fallingPnt': 5683197, 'widthPnts': 186, 'widthMs': 9.3}, {'halfHeight': 80, 'risingPnt': 5683017, 'fallingPnt': 5683094, 'widthPnts': 77, 'widthMs': 3.85}, {'halfHeight': 90, 'risingPnt': 5683020, 'fallingPnt': 5683065, 'widthPnts': 45, 'widthMs': 2.25}]",24.8,18.75,9.3,3.85,2.25,1.9499999999652573,yes,2019-05-03,14:57:45,,,,,unknown,,,,
155,155,dvdt,0,1,0.0,155,0,"[{'Spike': 155, 'Seconds': 287.8462, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5756924,287.8462,-42.3453194754464,9.269870057398041,,5756965,287.84825,40.20908900669641,82.5544084821428,2.0499999999969987,5757124,287.8562,-1.7002650669642847,5755386,-64.23466273716514,5755540,5756155,30.75,-63.494001116071395,-60.24605887276783,107.00161075648,,5756943,-1.0463169642857137,102.66113281249989,5756982,35.77096121651784,-9.88520408163265,73931.0,3696.55,0.2705225142362473,73967.0,3698.35,76.9,"[{'halfHeight': 10, 'risingPnt': 5756934, 'fallingPnt': 5757395, 'widthPnts': 461, 'widthMs': 23.05}, {'halfHeight': 20, 'risingPnt': 5756938, 'fallingPnt': 5757293, 'widthPnts': 355, 'widthMs': 17.75}, {'halfHeight': 50, 'risingPnt': 5756943, 'fallingPnt': 5757122, 'widthPnts': 179, 'widthMs': 8.95}, {'halfHeight': 80, 'risingPnt': 5756949, 'fallingPnt': 5757022, 'widthPnts': 73, 'widthMs': 3.65}, {'halfHeight': 90, 'risingPnt': 5756953, 'fallingPnt': 5756996, 'widthPnts': 43, 'widthMs': 2.15}]",23.05,17.75,8.95,3.65,2.15,2.0499999999969987,yes,2019-05-03,14:57:45,,,,,unknown,,,,
