Include=yes;Acq Date=2021-07-20;Acq Time=17:26:31;Species=;Cell Type=;ID=;Age=;Sex=unknown;Genotype=;Condition1=;Condition2=;Note=;
,spikeNumber,detectionType,sweep,epoch,epochLevel,sweepSpikeNumber,userType,errors,analysisDate,analysisTime,modDate,modTime,analysisVersion,interfaceVersion,file,dvdtThreshold,mvThreshold,medianFilter,halfHeights,thresholdPnt,thresholdSec,thresholdVal,thresholdVal_dvdt,dacCommand,peakPnt,peakSec,peakVal,peakHeight,timeToPeak_ms,fastAhpPnt,fastAhpSec,fastAhpValue,preMinPnt,preMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,spikeFreq_hz,cycleLength_pnts,cycleLength_ms,diastolicDuration_ms,widths,widths_10,widths_20,widths_50,widths_80,widths_90,user_timeToPeak_ms,Include,Acq Date,Acq Time,Species,Cell Type,ID,Age,Sex,Genotype,Condition1,Condition2,Note
44,44,dvdt,15,2,0.6000000461935997,5,0,"[{'Spike': 5, 'Seconds': 0.0473, 'Sweep': 15, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",473,0.047299999999999995,-38.390237535749144,13.98228341705945,,478,0.047799999999999995,4.816545527321954,43.2067830630711,0.5000000000000004,486.0,0.048600000000000004,-67.41942563738138,464.0,-46.87473421304564,465,468,0.3,-45.91936002458843,-43.61571884155271,7747.105189731854,,477,-8.026994330542424,152.490967408005,481,-30.585586472919996,-184.55734635567165,42.0,4.2,238.09523809523807,43.0,4.3,0.9,"[{'halfHeight': 10, 'risingPnt': 473, 'fallingPnt': 482, 'widthPnts': 9, 'widthMs': 0.9}, {'halfHeight': 20, 'risingPnt': 476, 'fallingPnt': 481, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 50, 'risingPnt': 476, 'fallingPnt': 481, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 477, 'fallingPnt': 480, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 477, 'fallingPnt': 480, 'widthPnts': 3, 'widthMs': 0.3}]",0.9,0.5,0.5,0.3,0.3,0.5000000000000004,yes,2021-07-20,17:26:31,,,,,unknown,,,,
45,45,dvdt,15,2,0.6000000461935997,6,0,"[{'Spike': 6, 'Seconds': 0.0518, 'Sweep': 15, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",518,0.0518,-38.371926988874144,12.554060830875319,,524,0.052399999999999995,4.377092300142563,42.74901928901671,0.5999999999999963,576.0,0.0576,-67.15261448451447,507.0,-46.87473421304564,508,513,0.5,-46.24459021432057,-43.03762871878486,6236.049107142707,,523,-5.848911266667498,143.4530348203619,527,-32.31898399932042,-175.71745945774765,45.0,4.5,222.22222222222223,43.0,4.3,1.1,"[{'halfHeight': 10, 'risingPnt': 518, 'fallingPnt': 528, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 521, 'fallingPnt': 527, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 50, 'risingPnt': 521, 'fallingPnt': 527, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 80, 'risingPnt': 523, 'fallingPnt': 526, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 523, 'fallingPnt': 526, 'widthPnts': 3, 'widthMs': 0.3}]",1.0,0.6,0.6,0.3,0.3,0.5999999999999963,yes,2021-07-20,17:26:31,,,,,unknown,,,,
46,46,dvdt,15,2,0.6000000461935997,7,0,"[{'Spike': 7, 'Seconds': 0.0562, 'Sweep': 15, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",562,0.0562,-39.237754276820574,12.514199875812126,,569,0.0569,3.446742153167727,42.6844964299883,0.6999999999999993,576.0,0.0576,-67.15261448451447,553.0,-46.87473421304564,554,557,0.3,-45.94813374110628,-43.852012089320574,6966.72712053519,,567,-10.628835827963687,141.13842812362972,571,-27.69426390784126,-178.41745566543253,44.0,4.4,227.27272727272725,46.0,4.6,0.9,"[{'halfHeight': 10, 'risingPnt': 562, 'fallingPnt': 572, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 562, 'fallingPnt': 572, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 50, 'risingPnt': 566, 'fallingPnt': 571, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 568, 'fallingPnt': 570, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 568, 'fallingPnt': 570, 'widthPnts': 2, 'widthMs': 0.2}]",1.0,1.0,0.5,0.2,0.2,0.6999999999999993,yes,2021-07-20,17:26:31,,,,,unknown,,,,
47,47,dvdt,15,2,0.6000000461935997,8,0,"[{'Spike': 8, 'Seconds': 0.0608, 'Sweep': 15, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",608,0.0608,-38.49574116298129,11.676897181296814,,615,0.0615,3.2191684109824066,41.714909573963695,0.6999999999999993,622.0,0.062200000000000005,-66.27719595772876,597.0,-46.87473421304564,598,603,0.5,-46.30039378574914,-43.17539378574914,6161.934988839567,,613,-11.47635250772748,133.9128629100565,617,-25.776888091223565,-169.75968182622154,46.0,4.6,217.3913043478261,44.0,4.4,1.1,"[{'halfHeight': 10, 'risingPnt': 608, 'fallingPnt': 618, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 608, 'fallingPnt': 618, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 50, 'risingPnt': 612, 'fallingPnt': 617, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 614, 'fallingPnt': 616, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 614, 'fallingPnt': 616, 'widthPnts': 2, 'widthMs': 0.2}]",1.0,1.0,0.5,0.2,0.2,0.6999999999999993,yes,2021-07-20,17:26:31,,,,,unknown,,,,
48,48,dvdt,15,2,0.6000000461935997,9,0,"[{'Spike': 9, 'Seconds': 0.0653, 'Sweep': 15, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 9, 'Seconds': 0.0653, 'Sweep': 15, 'Epoch': 2, 'Type': 'Spike Width', 'Details': 'Half width 90 error in ""rising point"" with halfWidthWindow_ms:4.0 searching for Vm:-0.32 from peak sec 0.07'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",653,0.0653,-38.803532736642,11.618602379000924,,660,0.066,3.9559496607099276,42.759482397351924,0.7000000000000062,714.0,0.0714,-66.0714202880859,642.0,-46.87473421304564,643,648,0.5,-46.00829696655271,-42.97049004690985,5985.804966517557,,659,-3.387450749533513,133.92781274172717,663,-34.311345584051935,-167.7534929878857,45.0,4.5,222.22222222222223,45.0,4.5,1.1,"[{'halfHeight': 10, 'risingPnt': 653, 'fallingPnt': 664, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 20, 'risingPnt': 656, 'fallingPnt': 663, 'widthPnts': 7, 'widthMs': 0.7}, {'halfHeight': 50, 'risingPnt': 659, 'fallingPnt': 662, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 80, 'risingPnt': 659, 'fallingPnt': 662, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}]",1.1,0.7,0.3,0.3,,0.7000000000000062,yes,2021-07-20,17:26:31,,,,,unknown,,,,
49,49,dvdt,15,2,0.6000000461935997,10,0,"[{'Spike': 10, 'Seconds': 0.07, 'Sweep': 15, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",700,0.07,-38.18358993530272,12.66218025051818,,707,0.0707,2.816336379732407,40.999926315035125,0.6999999999999923,714.0,0.0714,-66.0714202880859,689.0,-46.87473421304564,690,695,0.5,-45.91936002458843,-43.01147079467771,5705.0432477680715,,705,-10.954937723704742,130.050961397132,709,-25.328715658187853,-165.11179239701244,47.0,4.7,212.7659574468085,47.0,4.7,1.1,"[{'halfHeight': 10, 'risingPnt': 700, 'fallingPnt': 710, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 700, 'fallingPnt': 710, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 50, 'risingPnt': 704, 'fallingPnt': 709, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 706, 'fallingPnt': 708, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 706, 'fallingPnt': 708, 'widthPnts': 2, 'widthMs': 0.2}]",1.0,1.0,0.5,0.2,0.2,0.6999999999999923,yes,2021-07-20,17:26:31,,,,,unknown,,,,
50,50,dvdt,15,2,0.6000000461935997,11,0,"[{'Spike': 11, 'Seconds': 0.0746, 'Sweep': 15, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",746,0.0746,-39.17235946655271,11.679886658337647,,753,0.07529999999999999,4.652622301237925,43.82498176779064,0.6999999999999923,807.0,0.08070000000000001,-66.07839573451447,736.0,-46.87473421304564,737,741,0.4,-46.154781341552706,-43.69070489065986,5775.6696428567175,,752,-1.5502926477364096,136.25860790014258,756,-36.374333865301935,-169.18595339692357,46.0,4.6,217.3913043478261,47.0,4.7,1.0,"[{'halfHeight': 10, 'risingPnt': 748, 'fallingPnt': 756, 'widthPnts': 8, 'widthMs': 0.8}, {'halfHeight': 20, 'risingPnt': 748, 'fallingPnt': 756, 'widthPnts': 8, 'widthMs': 0.8}, {'halfHeight': 50, 'risingPnt': 751, 'fallingPnt': 755, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 751, 'fallingPnt': 755, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 90, 'risingPnt': 752, 'fallingPnt': 754, 'widthPnts': 2, 'widthMs': 0.2}]",0.8,0.8,0.4,0.4,0.2,0.6999999999999923,yes,2021-07-20,17:26:31,,,,,unknown,,,,
51,51,dvdt,15,2,0.6000000461935997,12,0,"[{'Spike': 12, 'Seconds': 0.0793, 'Sweep': 15, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",793,0.0793,-38.26119177682057,12.42900104133451,,799,0.0799,3.3150806835719537,41.576272460392524,0.6000000000000033,807.0,0.08070000000000001,-66.07839573451447,783.0,-46.87473421304564,784,788,0.4,-45.75718089512414,-43.07076208932057,6737.409319197537,,798,-7.972062526430397,137.31563915719784,802,-28.580145624705708,-169.63038672233102,47.0,4.7,212.7659574468085,47.0,4.7,1.0,"[{'halfHeight': 10, 'risingPnt': 793, 'fallingPnt': 803, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 793, 'fallingPnt': 803, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 50, 'risingPnt': 797, 'fallingPnt': 802, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 798, 'fallingPnt': 801, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 798, 'fallingPnt': 801, 'widthPnts': 3, 'widthMs': 0.3}]",1.0,1.0,0.5,0.3,0.3,0.6000000000000033,yes,2021-07-20,17:26:31,,,,,unknown,,,,
52,52,dvdt,15,2,0.6000000461935997,13,0,"[{'Spike': 13, 'Seconds': 0.0841, 'Sweep': 15, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",841,0.0841,-38.02053887503486,11.192354038783456,,848,0.0848,3.102329581124444,41.1228684561593,0.7000000000000062,855.0,0.0855,-65.58488289969304,829.0,-46.87473421304564,830,835,0.5,-45.90715299333843,-43.14662006923129,5235.94447544636,,846,-13.103375162397105,121.44874195663286,851,-38.17051134109495,-160.1654563324791,48.0,4.8,208.33333333333334,46.0,4.6,1.2,"[{'halfHeight': 10, 'risingPnt': 841, 'fallingPnt': 851, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 841, 'fallingPnt': 851, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 50, 'risingPnt': 846, 'fallingPnt': 850, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 847, 'fallingPnt': 849, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 847, 'fallingPnt': 849, 'widthPnts': 2, 'widthMs': 0.2}]",1.0,1.0,0.4,0.2,0.2,0.7000000000000062,yes,2021-07-20,17:26:31,,,,,unknown,,,,
53,53,dvdt,16,2,0.7000000476837158,0,0,"[{'Spike': 0, 'Seconds': 0.0284, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 0, 'Seconds': 0.0284, 'Sweep': 16, 'Epoch': 2, 'Type': 'Spike Width', 'Details': 'Half width 90 error in ""rising point"" with halfWidthWindow_ms:4.0 searching for Vm:5.83 from peak sec 0.03'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",284,0.028399999999999998,-38.058031736101405,9.389947624595743,,288,0.0288,10.704693685259137,48.76272542136054,0.400000000000001,295.0,0.0295,-67.74029584612163,224.0,-69.42627934047151,230,254,2.4,-68.90606798444472,-68.86857495989115,68.23427188471221,,287,-2.805001258850094,191.37085703830314,291,-37.17738209451946,-207.60397024543897,,,,,,6.0,"[{'halfHeight': 10, 'risingPnt': 285, 'fallingPnt': 291, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 20, 'risingPnt': 285, 'fallingPnt': 291, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 50, 'risingPnt': 287, 'fallingPnt': 290, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 80, 'risingPnt': 287, 'fallingPnt': 290, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}]",0.6,0.6,0.3,0.3,,0.400000000000001,yes,2021-07-20,17:26:31,,,,,unknown,,,,
54,54,dvdt,16,2,0.7000000476837158,1,0,"[{'Spike': 1, 'Seconds': 0.0314, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 1, 'Seconds': 0.0314, 'Sweep': 16, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -10.376<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",314,0.0314,-37.509587260654975,15.454848698207279,,318,0.0318,6.9231300354003915,44.432717296055365,0.4000000000000045,325.0,0.0325,-66.9703812735421,224.0,-69.42627934047151,233,269,3.6,-68.6261781964983,-68.60612378801615,-10.375639909677059,,317,-8.632986382075714,165.94884431021546,321,-29.451204477037688,-199.2952180278543,30.0,3.0,333.3333333333333,0.0,0.0,9.0,"[{'halfHeight': 10, 'risingPnt': 314, 'fallingPnt': 322, 'widthPnts': 8, 'widthMs': 0.8}, {'halfHeight': 20, 'risingPnt': 316, 'fallingPnt': 321, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 50, 'risingPnt': 316, 'fallingPnt': 321, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 317, 'fallingPnt': 320, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 317, 'fallingPnt': 320, 'widthPnts': 3, 'widthMs': 0.3}]",0.8,0.5,0.5,0.3,0.3,0.4000000000000045,yes,2021-07-20,17:26:31,,,,,unknown,,,,
55,55,dvdt,16,2,0.7000000476837158,2,0,"[{'Spike': 2, 'Seconds': 0.0348, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",348,0.0348,-36.29760344369069,15.232132973962882,,352,0.0352,7.087924793788366,43.38552823747906,0.4000000000000045,359.0,0.0359,-66.48297195434567,224.0,-69.42627934047151,236,286,5.0,-68.55293600899829,-23.458424268450045,4485.433699811125,,351,-6.618826457432334,162.6228009710505,355,-30.623079477037688,-192.59604941776803,34.0,3.4,294.11764705882354,0.0,0.0,12.4,"[{'halfHeight': 10, 'risingPnt': 348, 'fallingPnt': 356, 'widthPnts': 8, 'widthMs': 0.8}, {'halfHeight': 20, 'risingPnt': 350, 'fallingPnt': 355, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 50, 'risingPnt': 350, 'fallingPnt': 355, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 351, 'fallingPnt': 354, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 351, 'fallingPnt': 354, 'widthPnts': 3, 'widthMs': 0.3}]",0.8,0.5,0.5,0.3,0.3,0.4000000000000045,yes,2021-07-20,17:26:31,,,,,unknown,,,,
56,56,dvdt,16,2,0.7000000476837158,3,0,"[{'Spike': 3, 'Seconds': 0.0382, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",382,0.038200000000000005,-39.01366806030271,14.497968276666118,,388,0.038799999999999994,8.04356085232326,47.05722891262597,0.5999999999999894,395.0,0.0395,-66.47163652692518,224.0,-69.42627934047151,240,303,6.3,-68.85811179024829,-50.08806119646343,5292.034376856528,,387,-0.11771055800573915,159.0309476326922,391,-37.03176967586788,-183.51451607918236,34.0,3.4,294.11764705882354,0.0,0.0,15.8,"[{'halfHeight': 10, 'risingPnt': 384, 'fallingPnt': 391, 'widthPnts': 7, 'widthMs': 0.7}, {'halfHeight': 20, 'risingPnt': 384, 'fallingPnt': 391, 'widthPnts': 7, 'widthMs': 0.7}, {'halfHeight': 50, 'risingPnt': 386, 'fallingPnt': 390, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 386, 'fallingPnt': 390, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 90, 'risingPnt': 387, 'fallingPnt': 389, 'widthPnts': 2, 'widthMs': 0.2}]",0.7,0.7,0.4,0.4,0.2,0.5999999999999894,yes,2021-07-20,17:26:31,,,,,unknown,,,,
57,57,dvdt,16,2,0.7000000476837158,4,0,"[{'Spike': 4, 'Seconds': 0.0421, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",421,0.0421,-37.16168687002998,14.217702923988762,,426,0.0426,6.422641672406877,43.58432854243686,0.5000000000000004,433.0,0.0433,-65.97376567295616,224.0,-69.42627934047151,244,322,7.8,-68.66105542864115,-46.27249273572647,6258.850288119593,,425,-6.0346326759883295,154.59307043892983,429,-30.500137254169992,-185.45916927882587,39.0,3.9,256.4102564102564,0.0,0.0,19.7,"[{'halfHeight': 10, 'risingPnt': 421, 'fallingPnt': 430, 'widthPnts': 9, 'widthMs': 0.9}, {'halfHeight': 20, 'risingPnt': 424, 'fallingPnt': 429, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 50, 'risingPnt': 424, 'fallingPnt': 429, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 425, 'fallingPnt': 428, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 425, 'fallingPnt': 428, 'widthPnts': 3, 'widthMs': 0.3}]",0.9,0.5,0.5,0.3,0.3,0.5000000000000004,yes,2021-07-20,17:26:31,,,,,unknown,,,,
58,58,dvdt,16,2,0.7000000476837158,5,0,"[{'Spike': 5, 'Seconds': 0.0462, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 5, 'Seconds': 0.0462, 'Sweep': 16, 'Epoch': 2, 'Type': 'Spike Width', 'Details': 'Half width 90 error in ""rising point"" with halfWidthWindow_ms:4.0 searching for Vm:2.23 from peak sec 0.05'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",462,0.046200000000000005,-36.10665059770855,14.71495258759476,,467,0.046700000000000005,6.486292580195836,42.59294317790439,0.5000000000000004,474.0,0.0474,-65.59011579241067,224.0,-69.42627934047151,248,343,9.5,-68.46661485944472,-43.07773753574914,2849.0147357119704,,466,-3.9943147216524357,150.41029355963872,470,-32.16378031117574,-180.74550776578928,41.0,4.1,243.90243902439028,0.0,0.0,23.8,"[{'halfHeight': 10, 'risingPnt': 464, 'fallingPnt': 470, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 20, 'risingPnt': 464, 'fallingPnt': 470, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 50, 'risingPnt': 464, 'fallingPnt': 470, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 80, 'risingPnt': 466, 'fallingPnt': 469, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}]",0.6,0.6,0.6,0.3,,0.5000000000000004,yes,2021-07-20,17:26:31,,,,,unknown,,,,
59,59,dvdt,16,2,0.7000000476837158,6,0,"[{'Spike': 6, 'Seconds': 0.0502, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",502,0.0502,-37.85051236833843,12.640506541972274,,508,0.0508,5.804442964281356,43.654955332619785,0.5999999999999963,516.0,0.0516,-65.4488616943359,224.0,-69.42627934047151,252,363,11.1,-68.65233612060544,-59.00355398995533,2400.2087067213993,,507,-5.616977657590589,146.61714683844107,511,-29.64302927425928,-178.38531967474472,40.0,4.0,250.0,0.0,0.0,27.8,"[{'halfHeight': 10, 'risingPnt': 502, 'fallingPnt': 512, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 506, 'fallingPnt': 511, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 50, 'risingPnt': 506, 'fallingPnt': 511, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 507, 'fallingPnt': 510, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 507, 'fallingPnt': 510, 'widthPnts': 3, 'widthMs': 0.3}]",1.0,0.5,0.5,0.3,0.3,0.5999999999999963,yes,2021-07-20,17:26:31,,,,,unknown,,,,
60,60,dvdt,16,2,0.7000000476837158,7,0,"[{'Spike': 7, 'Seconds': 0.0546, 'Sweep': 16, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",546,0.0546,-36.79111644199915,12.083965566206947,,552,0.055200000000000006,6.3868926184518005,43.178009060450954,0.6000000000000033,559.0,0.0559,-65.28494001116069,224.0,-69.42627934047151,256,385,12.9,-68.84067317417686,-30.208912049021027,1360.7522524716194,,551,0.06801085131509232,140.64516689631398,555,-35.912210539409074,-171.6674660400467,44.0,4.4,227.27272727272725,0.0,0.0,32.2,"[{'halfHeight': 10, 'risingPnt': 547, 'fallingPnt': 555, 'widthPnts': 8, 'widthMs': 0.8}, {'halfHeight': 20, 'risingPnt': 547, 'fallingPnt': 555, 'widthPnts': 8, 'widthMs': 0.8}, {'halfHeight': 50, 'risingPnt': 550, 'fallingPnt': 554, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 550, 'fallingPnt': 554, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 90, 'risingPnt': 551, 'fallingPnt': 553, 'widthPnts': 2, 'widthMs': 0.2}]",0.8,0.8,0.4,0.4,0.2,0.6000000000000033,yes,2021-07-20,17:26:31,,,,,unknown,,,,
