s,mV
12.963700000000001,-85.54677044768064
12.9638,-85.54677697919598
12.9639,-85.54678351036151
12.964,-85.54679004118483
12.9641,-85.54679657167358
12.9642,-85.54680310183538
12.964300000000001,-85.54680963167783
12.964400000000001,-85.54681616120858
12.9645,-85.54682269043523
12.9646,-85.5468292193654
12.9647,-85.54683574800673
12.9648,-85.54684227636682
12.964900000000002,-85.54684880445329
12.965,-85.54685533227378
12.9651,-85.5468618598359
12.965200000000001,-85.54686838714726
12.965300000000001,-85.5468749142155
12.9654,-85.54688144104823
12.9655,-85.54688796765306
12.9656,-85.54689449403763
12.9657,-85.54690102020956
12.965800000000002,-85.54690754617646
12.965900000000001,-85.54691407194595
12.966,-85.54692056220516
12.9661,-85.5469270149709
12.9662,-85.54693346616854
12.9663,-85.54693991579676
12.966400000000002,-85.54694636385429
12.9665,-85.5469528103398
12.9666,-85.54695925525205
12.966700000000001,-85.54696569858972
12.966800000000001,-85.54697214035151
12.9669,-85.54697858053615
12.967,-85.54698501914233
12.9671,-85.54699145616877
12.9672,-85.54699789161418
12.967300000000002,-85.54700432547726
12.967400000000001,-85.54701075775672
12.9675,-85.54701718845128
12.967600000000001,-85.54702361755963
12.9677,-85.54703004508049
12.9678,-85.54703647101256
12.967900000000002,-85.54704289535456
12.968,-85.5470493181052
12.9681,-85.54705573926317
12.968200000000001,-85.54706215882719
12.968300000000001,-85.54706857679598
12.9684,-85.54707499316822
12.9685,-85.54708140794264
12.9686,-85.54708782111796
12.9687,-85.54709423269286
12.968800000000002,-85.54710064266605
12.968900000000001,-85.54710705103626
12.969,-85.54711345780218
12.969100000000001,-85.54711986296253
12.9692,-85.54712626651602
12.9693,-85.54713266846134
12.969400000000002,-85.54713906879722
12.9695,-85.54714546752237
12.9696,-85.54715186463547
12.969700000000001,-85.54715826013525
12.969800000000001,-85.54716465402042
12.9699,-85.54717104628968
12.97,-85.54717743694174
12.9701,-85.54718382597531
12.9702,-85.5471902133891
12.970300000000002,-85.54719659918182
12.970400000000001,-85.54720298335216
12.9705,-85.54720936589887
12.970600000000001,-85.54721574682061
12.9707,-85.54722212611613
12.9708,-85.5472285037841
12.970900000000002,-85.54723487982325
12.971,-85.54724125423229
12.9711,-85.54724762700992
12.971200000000001,-85.54725399815487
12.971300000000001,-85.54726036766581
12.971400000000001,-85.54726673554148
12.9715,-85.54727310178058
12.9716,-85.54727946638181
12.9717,-85.54728582934389
12.971800000000002,-85.54729219066553
12.971900000000002,-85.54729855034542
12.972,-85.54730490838229
12.972100000000001,-85.54731126477482
12.9722,-85.54731761952175
12.9723,-85.54732397262178
12.972400000000002,-85.54733032407361
12.9725,-85.54733667387595
12.9726,-85.54734302202752
12.972700000000001,-85.54734936852701
12.972800000000001,-85.54735571337314
12.972900000000001,-85.54736205656461
12.973,-85.54736839810015
12.9731,-85.54737473797844
12.9732,-85.5473810761982
12.973300000000002,-85.54738741275816
12.973400000000002,-85.54739374765698
12.9735,-85.54740008089341
12.973600000000001,-85.54740641246616
12.973700000000001,-85.54741274237391
12.9738,-85.54741907061538
12.973900000000002,-85.54742539718927
12.974,-85.54743172209432
12.9741,-85.54743804532922
12.974200000000002,-85.54744436689265
12.974300000000001,-85.54745068678336
12.974400000000001,-85.54745700500004
12.9745,-85.54746332154141
12.9746,-85.54746963640616
12.9747,-85.54747594959301
12.974800000000002,-85.54748226110067
12.974900000000002,-85.54748857092784
12.975,-85.54749487907324
12.975100000000001,-85.54750118553557
12.975200000000001,-85.54750749031354
12.9753,-85.54751379340586
12.975400000000002,-85.54752009481122
12.9755,-85.54752639452836
12.9756,-85.54753269255598
12.975700000000002,-85.54753898889277
12.975800000000001,-85.54754528353746
12.975900000000001,-85.54755157648874
12.976,-85.54755786774534
12.9761,-85.54756415730596
12.9762,-85.54757044516928
12.976300000000002,-85.54757673133405
12.976400000000002,-85.54758301579896
12.9765,-85.54758929856273
12.976600000000001,-85.54759557962404
12.976700000000001,-85.54760185898162
12.9768,-85.54760813663418
12.976900000000002,-85.54761441258043
12.977,-85.54762068681906
12.9771,-85.54762695934879
12.9772,-85.54763323016834
12.977300000000001,-85.5476394992764
12.977400000000001,-85.54764576667169
12.9775,-85.54765203235291
12.9776,-85.54765829631879
12.9777,-85.547664558568
12.9778,-85.54767081909927
12.977900000000002,-85.54767707791132
12.978,-85.54768333500283
12.9781,-85.54768959037254
12.978200000000001,-85.54769584401915
12.9783,-85.54770209594135
12.9784,-85.54770834613785
12.9785,-85.54771459460738
12.9786,-85.54772084134864
12.9787,-85.54772708636033
12.978800000000001,-85.54773332964116
12.978900000000001,-85.54773957118985
12.979,-85.5477458110051
12.9791,-85.54775204908563
12.9792,-85.54775828543012
12.9793,-85.5477645200373
12.979400000000002,-85.54777075290588
12.9795,-85.54777698403456
12.9796,-85.54778321342205
12.979700000000001,-85.54778944106707
12.979800000000001,-85.5477956669683
12.9799,-85.54780189112448
12.98,-85.5478081135343
12.9801,-85.54781433419647
12.9802,-85.54782055310972
12.980300000000002,-85.54782677027272
12.980400000000001,-85.54783298568421
12.9805,-85.54783919934289
12.9806,-85.54784541124745
12.9807,-85.54785162139663
12.9808,-85.54785782978912
12.980900000000002,-85.54786403642363
12.981,-85.54787024129887
12.9811,-85.54787644441355
12.981200000000001,-85.54788264576636
12.981300000000001,-85.54788884535604
12.9814,-85.54789504318128
12.9815,-85.54790125946022
12.9816,-85.54790748693364
12.9817,-85.54791371327438
12.981800000000002,-85.54791993848521
12.981900000000001,-85.54792616256888
12.982,-85.54793238552817
12.9821,-85.54793860736585
12.9822,-85.5479448280847
12.9823,-85.54795104768748
12.982400000000002,-85.54795726617695
12.9825,-85.5479634835559
12.9826,-85.54796969982708
12.982700000000001,-85.54797591499329
12.982800000000001,-85.54798212905726
12.9829,-85.5479883420218
12.983,-85.54799455388964
12.9831,-85.54800076466358
12.9832,-85.54800697434639
12.983300000000002,-85.54801318294084
12.983400000000001,-85.54801939044967
12.9835,-85.54802559687568
12.983600000000001,-85.54803180222163
12.9837,-85.54803800649029
12.9838,-85.54804420968443
12.983900000000002,-85.54805041180684
12.984,-85.54805661286025
12.9841,-85.54806281284746
12.984200000000001,-85.54806901177125
12.984300000000001,-85.54807520963435
12.9844,-85.54808140643956
12.9845,-85.54808760218964
12.9846,-85.54809379688737
12.9847,-85.5480999905355
12.984800000000002,-85.54810618313682
12.984900000000001,-85.5481123746941
12.985,-85.54811856521009
12.985100000000001,-85.54812475468759
12.9852,-85.54813094312934
12.9853,-85.54813713053812
12.985400000000002,-85.54814331691672
12.9855,-85.54814950226788
12.9856,-85.54815568659438
12.985700000000001,-85.548161869899
12.985800000000001,-85.54816805218451
12.9859,-85.54817423345366
12.986,-85.54818041370926
12.9861,-85.54818659295402
12.9862,-85.54819277119077
12.986300000000002,-85.54819894842225
12.986400000000001,-85.54820512465123
12.9865,-85.54821129988048
12.986600000000001,-85.54821747411277
12.9867,-85.5482236473509
12.9868,-85.5482298195976
12.986900000000002,-85.54823599085564
12.987,-85.54824216112782
12.9871,-85.5482483304169
12.987200000000001,-85.54825449872563
12.987300000000001,-85.5482606660568
12.987400000000001,-85.54826683241318
12.9875,-85.54827299779754
12.9876,-85.54827916221264
12.9877,-85.54828532566125
12.987800000000002,-85.54829148814615
12.987900000000002,-85.5482976496701
12.988,-85.54830381023588
12.988100000000001,-85.54830996984626
12.9882,-85.548316128504
12.9883,-85.54832228621189
12.988400000000002,-85.54832844297268
12.9885,-85.54833459878913
12.9886,-85.54834075366404
12.988700000000001,-85.54834690760016
12.988800000000001,-85.54835306060028
12.988900000000001,-85.54835921266714
12.989,-85.54836536380354
12.9891,-85.54837151401223
12.9892,-85.54837766329598
12.989300000000002,-85.54838381165757
12.989400000000002,-85.54838995909978
12.9895,-85.54839610562536
12.989600000000001,-85.54840225123708
12.989700000000001,-85.54840839593773
12.9898,-85.54841453973006
12.989900000000002,-85.54842068261685
12.99,-85.54842682460087
12.9901,-85.54843296568487
12.990200000000002,-85.54843910587165
12.990300000000001,-85.54844524516398
12.990400000000001,-85.5484513835646
12.9905,-85.5484575210763
12.9906,-85.54846365770186
12.9907,-85.54846979344403
12.990800000000002,-85.54847592830559
12.990900000000002,-85.54848206228931
12.991,-85.54848819539795
12.991100000000001,-85.54849432763429
12.991200000000001,-85.5485004590011
12.9913,-85.54850658950116
12.991400000000002,-85.54851271913722
12.9915,-85.54851884791206
12.9916,-85.54852497582844
12.991700000000002,-85.54853110288916
12.991800000000001,-85.54853722909695
12.991900000000001,-85.54854335445461
12.992,-85.54854947896489
12.9921,-85.54855560263057
12.9922,-85.54856172545443
12.992300000000002,-85.54856784743923
12.992400000000002,-85.54857396858773
12.9925,-85.54858008890271
12.9926,-85.54858620838695
12.992700000000001,-85.5485923270432
12.9928,-85.54859844487424
12.992900000000002,-85.54860456188284
12.993,-85.54861067807178
12.9931,-85.54861679344381
12.9932,-85.54862290800172
12.993300000000001,-85.54862902174825
12.993400000000001,-85.54863513468622
12.9935,-85.54864124681835
12.9936,-85.54864735814743
12.9937,-85.54865346867625
12.9938,-85.54865957840755
12.993900000000002,-85.5486656873441
12.994,-85.5486717954887
12.9941,-85.54867790284409
12.994200000000001,-85.54868400941305
12.9943,-85.54869011519835
12.9944,-85.54869622020277
12.9945,-85.54870232442907
12.9946,-85.54870842788002
12.9947,-85.54871453055839
12.994800000000001,-85.54872063246695
12.994900000000001,-85.54872673360848
12.995,-85.54873283398574
12.9951,-85.5487389336015
12.9952,-85.54874503245853
12.9953,-85.5487511305596
12.995400000000002,-85.54875722790749
12.9955,-85.54876332450495
12.9956,-85.54876942035477
12.995700000000001,-85.54877551545971
12.995800000000001,-85.54878160982256
12.9959,-85.54878770344605
12.996,-85.54879379633299
12.9961,-85.54879988848612
12.9962,-85.54880597990822
12.996300000000002,-85.54881207060208
12.996400000000001,-85.54881816057043
12.9965,-85.5488242498161
12.9966,-85.54883033834179
12.9967,-85.54883642615032
12.9968,-85.54884251324444
12.996900000000002,-85.54884859962691
12.997,-85.54885466037469
12.9971,-85.54886071129752
12.997200000000001,-85.5488667608659
12.997300000000001,-85.54887280907846
12.9974,-85.54887885593378
12.9975,-85.54888490143047
12.9976,-85.54889094556717
12.9977,-85.54889698834248
12.997800000000002,-85.548903029755
12.997900000000001,-85.54890906980336
12.998,-85.54891510848616
12.9981,-85.54892114580203
12.9982,-85.54892718174956
12.9983,-85.54893321632738
12.998400000000002,-85.5489392495341
12.9985,-85.54894528136833
12.9986,-85.54895131182869
12.998700000000001,-85.54895734091377
12.998800000000001,-85.54896336862221
12.9989,-85.5489693949526
12.999,-85.54897541990357
12.9991,-85.54898144347372
12.9992,-85.54898746566168
12.999300000000002,-85.54899348646605
12.999400000000001,-85.54899950588543
12.9995,-85.54900552391847
12.999600000000001,-85.54901154056374
12.9997,-85.54901755581987
12.9998,-85.54902356968549
12.999900000000002,-85.54902958215919
13.0,-85.5490355932396
13.0001,-85.54904160292531
13.000200000000001,-85.54904761121495
13.000300000000001,-85.54905361810712
13.0004,-85.54905962360046
13.0005,-85.54906562769355
13.0006,-85.54907163038501
13.0007,-85.54907763167348
13.000800000000002,-85.54908363155754
13.000900000000001,-85.54908963003581
13.001,-85.54909562710691
13.001100000000001,-85.54910162276946
13.0012,-85.54910761702205
13.0013,-85.54911360986331
13.001400000000002,-85.54911960129185
13.0015,-85.54912559130626
13.0016,-85.54913157990521
13.001700000000001,-85.54913756708724
13.001800000000001,-85.54914355285102
13.001900000000001,-85.54914953719513
13.002,-85.5491555201182
13.0021,-85.54916150161884
13.0022,-85.54916748169566
13.002300000000002,-85.54917346034726
13.002400000000002,-85.54917943757228
13.0025,-85.5491854133693
13.002600000000001,-85.54919138773697
13.0027,-85.54919736067387
13.0028,-85.54920333217862
13.002900000000002,-85.54920930224985
13.003,-85.54921527088615
13.0031,-85.54922123808616
13.003200000000001,-85.54922720384846
13.003300000000001,-85.54923316817168
13.003400000000001,-85.54923913105443
13.0035,-85.54924509249534
13.0036,-85.54925105249299
13.0037,-85.54925701104602
13.003800000000002,-85.54926296815303
13.003900000000002,-85.54926892381263
13.004,-85.54927487802344
13.004100000000001,-85.54928083078407
13.0042,-85.54928678209313
13.0043,-85.54929273194925
13.004400000000002,-85.54929868035101
13.0045,-85.54930462729705
13.0046,-85.54931057278597
13.004700000000001,-85.54931651681639
13.004800000000001,-85.54932245938691
13.004900000000001,-85.54932840049617
13.005,-85.54933434014275
13.0051,-85.54934027832527
13.0052,-85.54934621504236
13.005300000000002,-85.54935215029262
13.005400000000002,-85.54935808407467
13.0055,-85.54936401638712
13.005600000000001,-85.54936994722857
13.005700000000001,-85.54937587659765
13.0058,-85.54938180449297
13.005900000000002,-85.54938773091312
13.006,-85.54939365585675
13.0061,-85.54939957932244
13.006200000000002,-85.54940550130883
13.006300000000001,-85.54941142181451
13.006400000000001,-85.5494173408381
13.0065,-85.54942325837823
13.0066,-85.54942917443348
13.0067,-85.54943508900249
13.006800000000002,-85.54944100208385
13.006900000000002,-85.54944691367619
13.007,-85.54945282377813
13.007100000000001,-85.54945873238826
13.007200000000001,-85.5494646395052
13.0073,-85.54947054512758
13.007400000000002,-85.54947644925399
13.0075,-85.54948235188306
13.0076,-85.54948825301338
13.007700000000002,-85.54949415264358
13.007800000000001,-85.54950005077227
13.007900000000001,-85.54950594739806
13.008,-85.54951184251956
13.0081,-85.5495177361354
13.0082,-85.54952362824419
13.008300000000002,-85.54952951884451
13.008400000000002,-85.54953540793501
13.0085,-85.54954129551427
13.0086,-85.54954718158093
13.008700000000001,-85.54955306613361
13.0088,-85.54955894917089
13.0089,-85.5495648306914
13.009,-85.54957071069376
13.0091,-85.54957658917655
13.0092,-85.54958246613843
13.009300000000001,-85.54958834157799
13.009400000000001,-85.54959421549383
13.0095,-85.54960008788458
13.0096,-85.54960595874886
13.0097,-85.54961182808525
13.0098,-85.5496176958924
13.009900000000002,-85.54962356216889
13.01,-85.54962942691336
13.0101,-85.5496352901244
13.010200000000001,-85.54964115180064
13.0103,-85.54964701194069
13.0104,-85.54965287054316
13.0105,-85.54965872760665
13.0106,-85.5496645831298
13.0107,-85.54967043711119
13.010800000000001,-85.54967628954947
13.010900000000001,-85.54968214044321
13.011,-85.54968798979107
13.0111,-85.54969383759162
13.0112,-85.54969968384349
13.0113,-85.5497055285453
13.011400000000002,-85.54971137169565
13.0115,-85.54971721329316
13.0116,-85.54972305333645
13.011700000000001,-85.54972889182412
13.011800000000001,-85.54973472875479
13.0119,-85.54974056412705
13.012,-85.54974639793954
13.0121,-85.54975223019088
13.0122,-85.54975806087965
13.012300000000002,-85.5497638900045
13.012400000000001,-85.549769717564
13.0125,-85.54977557076089
13.0126,-85.54978142701643
13.0127,-85.5497872823103
13.0128,-85.549793136645
13.012900000000002,-85.549798990023
13.013,-85.5498048424468
13.0131,-85.54981069391891
13.013200000000001,-85.5498165444418
13.013300000000001,-85.54982239401795
13.0134,-85.54982824264988
13.0135,-85.54983409034006
13.0136,-85.54983993709098
13.0137,-85.54984578290512
13.013800000000002,-85.54985162778502
13.013900000000001,-85.5498574717331
13.014,-85.54986331475192
13.014100000000001,-85.54986915684393
13.0142,-85.5498749980116
13.0143,-85.54988083825748
13.014400000000002,-85.54988667758401
13.0145,-85.5498925159937
13.0146,-85.54989835348906
13.014700000000001,-85.54990419007254
13.014800000000001,-85.54991002574666
13.0149,-85.54991586051389
13.015,-85.54992169437674
13.0151,-85.54992752733769
13.0152,-85.54993335939923
13.015300000000002,-85.54993919056385
13.015400000000001,-85.54994502083404
13.0155,-84.99301886536395
13.015600000000001,-82.42534341761768
13.0157,-79.8912680365988
13.0158,-77.38720098738928
13.015900000000002,-74.91032296492426
13.016,-72.45609414056736
13.0161,-70.01797919955064
13.016200000000001,-67.5861875976642
13.016300000000001,-65.14372979125932
13.0164,-62.65019864019974
13.0165,-60.04603971631601
13.0166,-57.170372496590396
13.0167,-53.65167630344843
13.016800000000002,-48.59177578298819
13.016900000000001,-39.24996281330319
13.017,-17.27283999498038
13.017100000000001,13.072362088791909
13.0172,28.228725150118326
13.0173,33.60412026127971
13.017400000000002,35.278256176333244
13.0175,35.5738380503477
13.0176,35.317180389783616
13.017700000000001,34.81149937601557
13.017800000000001,34.17856739016774
13.017900000000001,33.47600546589237
13.018,32.73422722115694
13.0181,31.97495093474137
13.0182,31.214153611179583
13.018300000000002,30.463829894765595
13.018400000000002,29.733354467339204
13.0185,29.02989709771232
13.018600000000001,28.35878758073255
13.0187,27.723806587304146
13.0188,27.127431379495373
13.018900000000002,26.571050047745526
13.019,26.055009382583762
13.0191,25.578522216923368
13.019200000000001,25.140028245510507
13.019300000000001,24.738132801395526
13.019400000000001,24.37143243356407
13.0195,24.03831803995366
13.0196,23.736934880144016
13.0197,23.465213941039778
13.019800000000002,23.220904895352742
13.019900000000002,23.00156561151683
13.02,22.80458145219514
13.020100000000001,22.627194141567497
13.0202,22.46644379066046
13.0203,22.319121286473553
13.020400000000002,22.181694321187425
13.0205,22.05023606296285
13.0206,21.920416683392858
13.020700000000001,21.78759056815335
13.020800000000001,21.64702007336229
13.020900000000001,21.494444319000255
13.021,21.327479218808175
13.0211,21.14597604808516
13.0212,20.952077590622732
13.021300000000002,20.749356143624656
13.021400000000002,20.54166252034592
13.0215,20.33253107918568
13.021600000000001,20.125003434316206
13.021700000000001,19.921454915340973
13.0218,19.72358347149091
13.021900000000002,19.532562615165904
13.022,19.34918088514953
13.0221,19.174002872113753
13.022200000000002,19.007304707766252
13.022300000000001,18.849422136702387
13.022400000000001,18.69992368236371
13.0225,18.55896915878392
13.0226,18.426300984109794
13.0227,18.301090021624958
13.022800000000002,18.183727247697426
13.022900000000002,18.07337803473259
13.023,17.969713380925402
13.023100000000001,17.872833066633593
13.023200000000001,17.78226967692562
13.0233,17.697827950669847
13.023400000000002,17.619311329777258
13.0235,17.5465129510468
13.0236,17.47914312295543
13.023700000000002,17.417019544387426
13.023800000000001,17.35991507115265
13.023900000000001,17.307574404798213
13.024,17.259779530190087
13.0241,17.216324754733254
13.0242,17.176997408643256
13.0243,17.141588560420747
13.024400000000002,17.10996261574186
13.0245,17.08191280294472
13.0246,17.057259033972546
13.024700000000001,17.03582577563827
13.0248,17.017546736178062
13.0249,17.002238070708867
13.025,16.989766017928673
13.0251,16.98000438389394
13.0252,16.972807516270816
13.025300000000001,16.968063250504848
13.025400000000001,16.965661208356043
13.0255,16.96549515814933
13.0256,16.967466308111312
13.0257,16.971481496857344
13.0258,16.9774538075312
13.025900000000002,16.985302959182203
13.026,16.99492870543092
13.0261,17.006245291019862
13.026200000000001,17.019188045561787
13.0263,17.033687562649707
13.0264,17.04965712932573
13.0265,17.067009310004142
13.0266,17.085687622693595
13.0267,17.10562551251591
13.026800000000001,17.12675638654356
13.026900000000001,17.149013270587773
13.027,17.1723380631051
13.0271,17.196672446334418
13.0272,17.221963217142765
13.0273,17.24816565338863
13.027400000000002,17.275225287254578
13.0275,17.30309480685695
13.0276,17.331729269456858
13.027700000000001,17.36108610145713
13.027800000000001,17.391125098404352
13.0279,17.421808424988345
13.028,17.4531024973384
13.0281,17.48497372152478
13.0282,17.517391314799976
13.028300000000002,17.55032716138478
13.028400000000001,17.583755530917443
13.0285,17.61765307845309
13.0286,17.651998844466156
13.0287,17.686745224816633
13.0288,17.721835508793127
13.028900000000002,17.757282211538747
13.029,17.793065541079947
13.0291,17.82916744965221
13.029200000000001,17.865571633696167
13.029300000000001,17.90226353386019
13.0294,17.939230334999728
13.0295,17.976397146530363
13.0296,18.013784322002497
13.0297,18.051379935841357
13.029800000000002,18.08917112506911
13.029900000000001,18.1271462551329
13.03,18.165294919904145
13.030100000000001,18.20360794168133
13.0302,18.242055726519478
13.0303,18.280617161151596
13.030400000000002,18.319298114247722
13.0305,18.358089603813887
13.0306,18.396983518290597
13.030700000000001,18.435972616548607
13.030800000000001,18.475050527891728
13.0309,18.514209221097637
13.031,18.553407471471854
13.0311,18.5926610243019
13.0312,18.63196305084615
13.031300000000002,18.671307283517486
13.031400000000001,18.71068801588261
13.0315,18.750100102661307
13.031600000000001,18.78953895972931
13.0317,18.828986841720546
13.0318,18.86843745562167
13.031900000000002,18.90789181006726
13.032,18.947345178691
13.0321,18.986793216795093
13.032200000000001,19.026231961345964
13.032300000000001,19.06565783097713
13.0324,19.105066345632732
13.0325,19.14444873504617
13.0326,19.18380589363903
13.0327,19.223134993783127
13.032800000000002,19.26243352940371
13.032900000000001,19.301699315978755
13.033,19.34093049053824
13.033100000000001,19.38012551166701
13.0332,19.419280429602075
13.0333,19.458394642521558
13.033400000000002,19.497467900339412
13.0335,19.53649955513915
13.0336,19.575489251290275
13.033700000000001,19.614436925444014
13.033800000000001,19.653342806536166
13.033900000000001,19.69220424712725
13.034,19.731015113216607
13.0341,19.769780912444425
13.0342,19.808502021614366
13.034300000000002,19.84717905446569
13.034400000000002,19.885812864780835
13.0345,19.924404549493026
13.034600000000001,19.962955451797367
13.0347,20.001467164254944
13.0348,20.039941531903928
13.034900000000002,20.07838065536717
13.035,20.116785342483194
13.0351,20.155134747857154
13.035200000000001,20.193446755675787
13.035300000000001,20.23172270977233
13.035400000000001,20.269964064537117
13.0355,20.308172383024136
13.0356,20.34634933506111
13.0357,20.384496695352595
13.035800000000002,20.422616341590064
13.035900000000002,20.460710252558478
13.036,20.498780506242877
13.036100000000001,20.53682927793844
13.036200000000001,20.574845834380287
13.0363,20.612835154295176
13.036400000000002,20.650799606175177
13.0365,20.68873920630325
13.0366,20.726653726956673
13.036700000000002,20.764542675788743
13.036800000000001,20.80240527521735
13.036900000000001,20.840243108841225
13.037,20.878081593380774
13.0371,20.915906352829577
13.0372,20.95371958474677
13.037300000000002,20.991523685698798
13.037400000000002,21.02932126468505
13.0375,21.067115156563535
13.037600000000001,21.10490843547999
13.037700000000001,21.142695037522333
13.0378,21.18046401194759
13.037900000000002,21.21822666597329
13.038,21.255983066909685
13.0381,21.29373304697869
13.038200000000002,21.331476186063608
13.038300000000001,21.369211794465766
13.038400000000001,21.406938895657692
13.0385,21.444640221583008
13.0386,21.482302259263538
13.0387,21.519917215246213
13.038800000000002,21.557469969258257
13.038900000000002,21.594948078041444
13.039,21.63235626888301
13.039100000000001,21.669670741153116
13.039200000000001,21.70687697212559
13.0393,21.743959587370103
13.039400000000002,21.780917861634588
13.0395,21.81774514908838
13.0396,21.85443631227712
13.0397,21.890983852221705
13.039800000000001,21.927378452485698
13.039900000000001,21.963620817641445
13.04,21.999705728701084
13.0401,22.035613773776088
13.0402,22.071339476465752
13.0403,22.106869762316624
13.040400000000002,22.142204495252088
13.0405,22.177328609134253
13.0406,22.212230521885353
13.040700000000001,22.246909145108994
13.0408,22.28136135853608
13.0409,22.315582399561265
13.041,22.34956998969868
13.0411,22.383321916540922
13.0412,22.416841430145325
13.041300000000001,22.450130198958504
13.041400000000001,22.483175386182726
13.0415,22.51597995163497
13.0416,22.548540577993393
13.0417,22.58085117245021
13.0418,22.612905011795128
13.041900000000002,22.644692993097298
13.042,22.676215308880504
13.0421,22.70747167258076
13.042200000000001,22.738455442055056
13.042300000000001,22.769166423075088
13.0424,22.799610430353276
13.0425,22.829790353275605
13.0426,22.859712536604825
13.0427,22.889369076217214
13.042800000000002,22.918769142734757
13.042900000000001,22.947917227921515
13.043,22.976805982968354
13.0431,23.005433584919313
13.0432,23.033795886596128
13.0433,23.061891899781084
13.043400000000002,23.08972124000936
13.0435,23.117275640667966
13.0436,23.14455277894361
13.043700000000001,23.171563209462022
13.043800000000001,23.198304773580368
13.0439,23.224782473604787
13.044,23.25099555360858
13.0441,23.27695292679411
13.0442,23.302663146380027
13.044300000000002,23.328120698742524
13.044400000000001,23.35332592780487
13.0445,23.378281146676247
13.0446,23.40298498665707
13.0447,23.4274345508196
13.0448,23.45162362007997
13.044900000000002,23.47554749615125
13.045,23.49921729623612
13.0451,23.522626357453838
13.045200000000001,23.54577503710358
13.045300000000001,23.56867012592766
13.0454,23.591316408309655
13.0455,23.61372259829759
13.0456,23.635887303561137
13.0457,23.657812001209784
13.045800000000002,23.679504243937476
13.045900000000001,23.70096418659608
13.046,23.722184725498956
13.046100000000001,23.743164105396733
13.0462,23.763897197432826
13.0463,23.784397723748018
13.046400000000002,23.804658294651333
13.0465,23.824678659081698
13.0466,23.84446200656181
13.046700000000001,23.864010700723508
13.046800000000001,23.883328775879175
13.0469,23.902416813677632
13.047,23.92127536606018
13.0471,23.939909390357222
13.0472,23.958321150992564
13.047300000000002,23.9765098285312
13.047400000000001,23.994477734193758
13.0475,24.012225408087133
13.047600000000001,24.02975577565835
13.0477,24.04706841206416
13.0478,24.064163353985347
13.047900000000002,24.081043277764543
13.048,24.09770929937665
13.0481,24.114162316444375
13.048200000000001,24.13040377643468
13.048300000000001,24.146435348337825
13.0484,24.162259018329852
13.0485,24.1778766740975
13.0486,24.19328893399591
13.0487,24.208498130047403
13.048800000000002,24.223506080123826
13.048900000000001,24.23831285866092
13.049,24.25292074811772
13.049100000000001,24.267331375162115
13.0492,24.281546412817164
13.0493,24.295567539345633
13.049400000000002,24.309395136526042
13.0495,24.32303140469607
13.0496,24.33647790399534
13.049700000000001,24.349736209843325
13.049800000000001,24.3628078787195
13.049900000000001,24.375693887382972
13.05,24.388396037559197
13.0501,24.400915826421485
13.0502,24.413254750980553
13.050300000000002,24.4254142933602
13.050400000000002,24.437395783971727
13.0505,24.449200800268546
13.050600000000001,24.460830824181237
13.0507,24.472287338009412
13.0508,24.483571824422604
13.050900000000002,24.494685766460034
13.051,24.505630647530406
13.0511,24.516407951412727
13.051200000000001,24.527019162255083
13.051300000000001,24.537465664257052
13.051400000000001,24.54774845031788
13.0515,24.557869386917844
13.0516,24.56782993852069
13.0517,24.577631570165053
13.051800000000002,24.587275747465224
13.051900000000002,24.596763936610927
13.052,24.60609760436717
13.052100000000001,24.61527821807493
13.052200000000001,24.62430724565011
13.0523,24.633186155584248
13.052400000000002,24.641916416944326
13.0525,24.65049949937262
13.0526,24.658936873087328
13.052700000000002,24.667230008881628
13.052800000000001,24.67538037812431
13.052900000000001,24.6833874987826
13.053,24.691253251068463
13.0531,24.69897988742233
13.0532,24.706568806852236
13.053300000000002,24.714021406224038
13.053400000000002,24.721339080261252
13.0535,24.728523221544922
13.053600000000001,24.735575220514153
13.053700000000001,24.742496465465326
13.0538,24.74928834255261
13.053900000000002,24.755952235787845
13.054,24.762489527040415
13.0541,24.768901596037722
13.054200000000002,24.77518982036448
13.054300000000001,24.781355575463188
13.054400000000001,24.78739965394143
13.0545,24.793320637389847
13.0546,24.799122361034517
13.0547,24.80480610098373
13.054800000000002,24.81037312756162
13.054900000000002,24.815824705308053
13.055,24.821162092978543
13.0551,24.826386543544622
13.055200000000001,24.83149930419327
13.0553,24.83650161632729
13.055400000000002,24.84139471556524
13.0555,24.84617983174131
13.0556,24.850858188905697
13.0557,24.85543100532406
13.055800000000001,24.859899493477897
13.055900000000001,24.86426486006443
13.056,24.86852649593462
13.0561,24.872685956626732
13.0562,24.876745176566015
13.0563,24.880705270560764
13.056400000000002,24.884567344930296
13.0565,24.888332497504877
13.0566,24.892001817626003
13.056700000000001,24.89557638614598
13.0568,24.899057275428206
13.0569,24.902445549347103
13.057,24.90574226328805
13.0571,24.90894846414763
13.0572,24.912065190333266
13.057300000000001,24.91509347176346
13.057400000000001,24.918034329867737
13.0575,24.920888689661496
13.0576,24.923657112198942
13.0577,24.926340982972196
13.0578,24.928941275214324
13.057900000000002,24.931458953097888
13.058,24.933894971734887
13.0581,24.936250277176942
13.058200000000001,24.938525806415036
13.058300000000001,24.94072248737967
13.0584,24.942841238940847
13.0585,24.944882970908008
13.0586,24.946848584030207
13.0587,24.948738969995862
13.058800000000002,24.950555011432918
13.058900000000001,24.952297581908816
