# Analysis start time: 				19969.760000000002 ms
# Analysis stop time:				25038.879999999997 ms
# Upper limit for maxima:			50.0 mV
# Lower limit for maxima:			-10.0 mV
# Upper limit for minima:			-50.0 mV
# Lower limit for minima:			-90.0 mV
# Maximum peak half width:			250.0 ms
# Minimum peak amplitude:			50.0 mV
# Running average window size:		25
# Window multiplier for derivative:	1.0
# Window multiplier for maxima:		4.0
# Window multiplier for minima:		16.0
# Time (ms)	Averaged signal (mV)	Filtered average (mV)
1.360800e+02	-5.904326e+01	-5.904906e+01
1.361000e+02	-5.904440e+01	-5.904751e+01
1.361200e+02	-5.904275e+01	-5.904599e+01
1.361400e+02	-5.904275e+01	-5.904443e+01
1.361600e+02	-5.904528e+01	-5.904271e+01
1.361800e+02	-5.904503e+01	-5.904122e+01
1.362000e+02	-5.904465e+01	-5.903986e+01
1.362200e+02	-5.904376e+01	-5.903867e+01
1.362400e+02	-5.904211e+01	-5.903741e+01
1.362600e+02	-5.903918e+01	-5.903634e+01
1.362800e+02	-5.903613e+01	-5.903530e+01
1.363000e+02	-5.903269e+01	-5.903411e+01
1.363200e+02	-5.902875e+01	-5.903280e+01
1.363400e+02	-5.902430e+01	-5.903157e+01
1.363600e+02	-5.902506e+01	-5.903035e+01
1.363800e+02	-5.902582e+01	-5.902894e+01
1.364000e+02	-5.902774e+01	-5.902743e+01
1.364200e+02	-5.902850e+01	-5.902614e+01
1.364400e+02	-5.902685e+01	-5.902479e+01
1.364600e+02	-5.902544e+01	-5.902369e+01
1.364800e+02	-5.902635e+01	-5.902281e+01
1.365000e+02	-5.902456e+01	-5.902206e+01
1.365200e+02	-5.902341e+01	-5.902125e+01
1.365400e+02	-5.902265e+01	-5.902033e+01
1.365600e+02	-5.901985e+01	-5.901930e+01
1.365800e+02	-5.901503e+01	-5.901821e+01
1.366000e+02	-5.901350e+01	-5.901684e+01
1.366200e+02	-5.901299e+01	-5.901550e+01
1.366400e+02	-5.901337e+01	-5.901435e+01
1.366600e+02	-5.901210e+01	-5.901347e+01
1.366800e+02	-5.901438e+01	-5.901274e+01
1.367000e+02	-5.901248e+01	-5.901196e+01
1.367200e+02	-5.901044e+01	-5.901115e+01
1.367400e+02	-5.900905e+01	-5.901062e+01
1.367600e+02	-5.900942e+01	-5.901019e+01
1.367800e+02	-5.901070e+01	-5.900982e+01
1.368000e+02	-5.901120e+01	-5.900945e+01
1.368200e+02	-5.900942e+01	-5.900880e+01
1.368400e+02	-5.900955e+01	-5.900807e+01
1.368600e+02	-5.900917e+01	-5.900734e+01
1.368800e+02	-5.900689e+01	-5.900652e+01
1.369000e+02	-5.900408e+01	-5.900563e+01
1.369200e+02	-5.900294e+01	-5.900441e+01
1.369400e+02	-5.900295e+01	-5.900325e+01
1.369600e+02	-5.900320e+01	-5.900202e+01
1.369800e+02	-5.900066e+01	-5.900044e+01
1.370000e+02	-5.899786e+01	-5.899880e+01
1.370200e+02	-5.899608e+01	-5.899695e+01
1.370400e+02	-5.899532e+01	-5.899519e+01
1.370600e+02	-5.899786e+01	-5.899358e+01
1.370800e+02	-5.899391e+01	-5.899189e+01
1.371000e+02	-5.898960e+01	-5.899025e+01
1.371200e+02	-5.898692e+01	-5.898864e+01
1.371400e+02	-5.898450e+01	-5.898705e+01
1.371600e+02	-5.898514e+01	-5.898544e+01
1.371800e+02	-5.898387e+01	-5.898396e+01
1.372000e+02	-5.898056e+01	-5.898257e+01
1.372200e+02	-5.898183e+01	-5.898144e+01
1.372400e+02	-5.897841e+01	-5.898039e+01
1.372600e+02	-5.897980e+01	-5.897937e+01
1.372800e+02	-5.897852e+01	-5.897828e+01
1.373000e+02	-5.897586e+01	-5.897701e+01
1.373200e+02	-5.897509e+01	-5.897589e+01
1.373400e+02	-5.897433e+01	-5.897460e+01
1.373600e+02	-5.897446e+01	-5.897291e+01
1.373800e+02	-5.897344e+01	-5.897084e+01
1.374000e+02	-5.897166e+01	-5.896866e+01
1.374200e+02	-5.896874e+01	-5.896623e+01
1.374400e+02	-5.896734e+01	-5.896386e+01
1.374600e+02	-5.896390e+01	-5.896129e+01
1.374800e+02	-5.895957e+01	-5.895902e+01
1.375000e+02	-5.895451e+01	-5.895672e+01
1.375200e+02	-5.895055e+01	-5.895446e+01
1.375400e+02	-5.894954e+01	-5.895245e+01
1.375600e+02	-5.894738e+01	-5.895051e+01
1.375800e+02	-5.894445e+01	-5.894856e+01
1.376000e+02	-5.894420e+01	-5.894669e+01
1.376200e+02	-5.894558e+01	-5.894507e+01
1.376400e+02	-5.894279e+01	-5.894398e+01
1.376600e+02	-5.894635e+01	-5.894318e+01
1.376800e+02	-5.894457e+01	-5.894246e+01
1.377000e+02	-5.894484e+01	-5.894196e+01
1.377200e+02	-5.894178e+01	-5.894134e+01
1.377400e+02	-5.893923e+01	-5.894060e+01
1.377600e+02	-5.894089e+01	-5.893959e+01
1.377800e+02	-5.893758e+01	-5.893823e+01
1.378000e+02	-5.893493e+01	-5.893689e+01
1.378200e+02	-5.893569e+01	-5.893513e+01
1.378400e+02	-5.893657e+01	-5.893328e+01
1.378600e+02	-5.893644e+01	-5.893153e+01
1.378800e+02	-5.893072e+01	-5.892984e+01
1.379000e+02	-5.892677e+01	-5.892787e+01
1.379200e+02	-5.892460e+01	-5.892619e+01
1.379400e+02	-5.892118e+01	-5.892447e+01
1.379600e+02	-5.892078e+01	-5.892281e+01
1.379800e+02	-5.891901e+01	-5.892107e+01
1.380000e+02	-5.891799e+01	-5.891933e+01
1.380200e+02	-5.891838e+01	-5.891778e+01
1.380400e+02	-5.891520e+01	-5.891610e+01
1.380600e+02	-5.891877e+01	-5.891439e+01
1.380800e+02	-5.891596e+01	-5.891311e+01
1.381000e+02	-5.891189e+01	-5.891218e+01
1.381200e+02	-5.890998e+01	-5.891143e+01
1.381400e+02	-5.891000e+01	-5.891067e+01
1.381600e+02	-5.890795e+01	-5.890969e+01
1.381800e+02	-5.890669e+01	-5.890850e+01
1.382000e+02	-5.890656e+01	-5.890710e+01
1.382200e+02	-5.890580e+01	-5.890557e+01
1.382400e+02	-5.890389e+01	-5.890405e+01
1.382600e+02	-5.890338e+01	-5.890258e+01
1.382800e+02	-5.890401e+01	-5.890102e+01
1.383000e+02	-5.890388e+01	-5.889949e+01
1.383200e+02	-5.889905e+01	-5.889812e+01
1.383400e+02	-5.889563e+01	-5.889648e+01
1.383600e+02	-5.889435e+01	-5.889469e+01
1.383800e+02	-5.888964e+01	-5.889267e+01
1.384000e+02	-5.888836e+01	-5.889082e+01
1.384200e+02	-5.888838e+01	-5.888886e+01
1.384400e+02	-5.888723e+01	-5.888708e+01
1.384600e+02	-5.888761e+01	-5.888558e+01
1.384800e+02	-5.888456e+01	-5.888377e+01
1.385000e+02	-5.888086e+01	-5.888175e+01
1.385200e+02	-5.888137e+01	-5.887977e+01
1.385400e+02	-5.887578e+01	-5.887800e+01
1.385600e+02	-5.887477e+01	-5.887649e+01
1.385800e+02	-5.887615e+01	-5.887496e+01
1.386000e+02	-5.887425e+01	-5.887368e+01
1.386200e+02	-5.887540e+01	-5.887264e+01
1.386400e+02	-5.887248e+01	-5.887140e+01
1.386600e+02	-5.887223e+01	-5.887033e+01
1.386800e+02	-5.886753e+01	-5.886951e+01
1.387000e+02	-5.886090e+01	-5.886890e+01
1.387200e+02	-5.886383e+01	-5.886829e+01
1.387400e+02	-5.886612e+01	-5.886762e+01
1.387600e+02	-5.886664e+01	-5.886667e+01
1.387800e+02	-5.886700e+01	-5.886553e+01
1.388000e+02	-5.886727e+01	-5.886385e+01
1.388200e+02	-5.886751e+01	-5.886188e+01
1.388400e+02	-5.886358e+01	-5.886003e+01
1.388600e+02	-5.886039e+01	-5.885809e+01
1.388800e+02	-5.886052e+01	-5.885623e+01
1.389000e+02	-5.885707e+01	-5.885425e+01
1.389200e+02	-5.885251e+01	-5.885239e+01
1.389400e+02	-5.884642e+01	-5.885039e+01
1.389600e+02	-5.884500e+01	-5.884798e+01
1.389800e+02	-5.884082e+01	-5.884571e+01
1.390000e+02	-5.883815e+01	-5.884380e+01
1.390200e+02	-5.883878e+01	-5.884205e+01
1.390400e+02	-5.883955e+01	-5.884060e+01
1.390600e+02	-5.884082e+01	-5.883947e+01
1.390800e+02	-5.883918e+01	-5.883849e+01
1.391000e+02	-5.883815e+01	-5.883771e+01
1.391200e+02	-5.883789e+01	-5.883700e+01
1.391400e+02	-5.883802e+01	-5.883650e+01
1.391600e+02	-5.883699e+01	-5.883577e+01
1.391800e+02	-5.883522e+01	-5.883470e+01
1.392000e+02	-5.883445e+01	-5.883325e+01
1.392200e+02	-5.883382e+01	-5.883158e+01
1.392400e+02	-5.883038e+01	-5.882941e+01
1.392600e+02	-5.882912e+01	-5.882702e+01
1.392800e+02	-5.882568e+01	-5.882441e+01
1.393000e+02	-5.882212e+01	-5.882154e+01
1.393200e+02	-5.882188e+01	-5.881868e+01
1.393400e+02	-5.881627e+01	-5.881593e+01
1.393600e+02	-5.881170e+01	-5.881337e+01
1.393800e+02	-5.880724e+01	-5.881111e+01
1.394000e+02	-5.880623e+01	-5.880908e+01
1.394200e+02	-5.880585e+01	-5.880724e+01
1.394400e+02	-5.880356e+01	-5.880564e+01
1.394600e+02	-5.880203e+01	-5.880428e+01
1.394800e+02	-5.880266e+01	-5.880336e+01
1.395000e+02	-5.879961e+01	-5.880269e+01
1.395200e+02	-5.879987e+01	-5.880237e+01
1.395400e+02	-5.880369e+01	-5.880235e+01
1.395600e+02	-5.880585e+01	-5.880228e+01
1.395800e+02	-5.880508e+01	-5.880250e+01
1.396000e+02	-5.880344e+01	-5.880247e+01
1.396200e+02	-5.880113e+01	-5.880204e+01
1.396400e+02	-5.880076e+01	-5.880130e+01
1.396600e+02	-5.880075e+01	-5.880037e+01
1.396800e+02	-5.879962e+01	-5.879912e+01
1.397000e+02	-5.880025e+01	-5.879739e+01
1.397200e+02	-5.879784e+01	-5.879514e+01
1.397400e+02	-5.879517e+01	-5.879270e+01
1.397600e+02	-5.879224e+01	-5.878982e+01
1.397800e+02	-5.878640e+01	-5.878674e+01
1.398000e+02	-5.878423e+01	-5.878367e+01
1.398200e+02	-5.877915e+01	-5.878076e+01
1.398400e+02	-5.877609e+01	-5.877777e+01
1.398600e+02	-5.877456e+01	-5.877497e+01
1.398800e+02	-5.877036e+01	-5.877217e+01
1.399000e+02	-5.876566e+01	-5.876937e+01
1.399200e+02	-5.876324e+01	-5.876657e+01
1.399400e+02	-5.876198e+01	-5.876375e+01
1.399600e+02	-5.876224e+01	-5.876128e+01
1.399800e+02	-5.876019e+01	-5.875887e+01
1.400000e+02	-5.875828e+01	-5.875657e+01
1.400200e+02	-5.875599e+01	-5.875446e+01
1.400400e+02	-5.875537e+01	-5.875237e+01
1.400600e+02	-5.875258e+01	-5.875055e+01
1.400800e+02	-5.875232e+01	-5.874892e+01
1.401000e+02	-5.874646e+01	-5.874741e+01
1.401200e+02	-5.874240e+01	-5.874606e+01
1.401400e+02	-5.874037e+01	-5.874461e+01
1.401600e+02	-5.873985e+01	-5.874305e+01
1.401800e+02	-5.874023e+01	-5.874138e+01
1.402000e+02	-5.873783e+01	-5.873969e+01
1.402200e+02	-5.873846e+01	-5.873809e+01
1.402400e+02	-5.873884e+01	-5.873651e+01
1.402600e+02	-5.873858e+01	-5.873504e+01
1.402800e+02	-5.873795e+01	-5.873368e+01
1.403000e+02	-5.873618e+01	-5.873259e+01
1.403200e+02	-5.873198e+01	-5.873159e+01
1.403400e+02	-5.872917e+01	-5.873103e+01
1.403600e+02	-5.872715e+01	-5.873021e+01
1.403800e+02	-5.872625e+01	-5.872911e+01
1.404000e+02	-5.872422e+01	-5.872778e+01
1.404200e+02	-5.872382e+01	-5.872634e+01
1.404400e+02	-5.872357e+01	-5.872476e+01
1.404600e+02	-5.872408e+01	-5.872298e+01
1.404800e+02	-5.872447e+01	-5.872110e+01
1.405000e+02	-5.872358e+01	-5.871935e+01
1.405200e+02	-5.872257e+01	-5.871790e+01
1.405400e+02	-5.872014e+01	-5.871677e+01
1.405600e+02	-5.871798e+01	-5.871581e+01
1.405800e+02	-5.871162e+01	-5.871470e+01
1.406000e+02	-5.870933e+01	-5.871345e+01
1.406200e+02	-5.870781e+01	-5.871213e+01
1.406400e+02	-5.870679e+01	-5.871084e+01
1.406600e+02	-5.870525e+01	-5.870941e+01
1.406800e+02	-5.870615e+01	-5.870797e+01
1.407000e+02	-5.870629e+01	-5.870631e+01
1.407200e+02	-5.870858e+01	-5.870463e+01
1.407400e+02	-5.870895e+01	-5.870298e+01
1.407600e+02	-5.870602e+01	-5.870134e+01
1.407800e+02	-5.870196e+01	-5.869976e+01
1.408000e+02	-5.869853e+01	-5.869829e+01
1.408200e+02	-5.869687e+01	-5.869694e+01
1.408400e+02	-5.869534e+01	-5.869519e+01
1.408600e+02	-5.869293e+01	-5.869344e+01
1.408800e+02	-5.868938e+01	-5.869167e+01
1.409000e+02	-5.868670e+01	-5.868972e+01
1.409200e+02	-5.868313e+01	-5.868751e+01
1.409400e+02	-5.868378e+01	-5.868534e+01
1.409600e+02	-5.868289e+01	-5.868320e+01
1.409800e+02	-5.868275e+01	-5.868144e+01
1.410000e+02	-5.868225e+01	-5.868007e+01
1.410200e+02	-5.868213e+01	-5.867891e+01
1.410400e+02	-5.867958e+01	-5.867777e+01
1.410600e+02	-5.867628e+01	-5.867661e+01
1.410800e+02	-5.867640e+01	-5.867546e+01
1.411000e+02	-5.867297e+01	-5.867448e+01
1.411200e+02	-5.866915e+01	-5.867335e+01
1.411400e+02	-5.866877e+01	-5.867213e+01
1.411600e+02	-5.867004e+01	-5.867070e+01
1.411800e+02	-5.866966e+01	-5.866923e+01
1.412000e+02	-5.867030e+01	-5.866772e+01
1.412200e+02	-5.866903e+01	-5.866609e+01
1.412400e+02	-5.866635e+01	-5.866441e+01
1.412600e+02	-5.866305e+01	-5.866279e+01
1.412800e+02	-5.866075e+01	-5.866091e+01
1.413000e+02	-5.865873e+01	-5.865896e+01
1.413200e+02	-5.865721e+01	-5.865662e+01
1.413400e+02	-5.865314e+01	-5.865429e+01
1.413600e+02	-5.865288e+01	-5.865167e+01
1.413800e+02	-5.864996e+01	-5.864887e+01
1.414000e+02	-5.864907e+01	-5.864632e+01
1.414200e+02	-5.864360e+01	-5.864391e+01
1.414400e+02	-5.864093e+01	-5.864176e+01
1.414600e+02	-5.863863e+01	-5.863992e+01
1.414800e+02	-5.863609e+01	-5.863842e+01
1.415000e+02	-5.863114e+01	-5.863694e+01
1.415200e+02	-5.863291e+01	-5.863533e+01
1.415400e+02	-5.862986e+01	-5.863386e+01
1.415600e+02	-5.863138e+01	-5.863224e+01
1.415800e+02	-5.863050e+01	-5.863050e+01
1.416000e+02	-5.863228e+01	-5.862823e+01
1.416200e+02	-5.863177e+01	-5.862595e+01
1.416400e+02	-5.862707e+01	-5.862340e+01
1.416600e+02	-5.862618e+01	-5.862093e+01
1.416800e+02	-5.862236e+01	-5.861847e+01
1.417000e+02	-5.861854e+01	-5.861597e+01
1.417200e+02	-5.861206e+01	-5.861336e+01
1.417400e+02	-5.860849e+01	-5.861064e+01
1.417600e+02	-5.860595e+01	-5.860763e+01
1.417800e+02	-5.859884e+01	-5.860497e+01
1.418000e+02	-5.859590e+01	-5.860217e+01
1.418200e+02	-5.859324e+01	-5.859943e+01
1.418400e+02	-5.859554e+01	-5.859686e+01
1.418600e+02	-5.859439e+01	-5.859444e+01
1.418800e+02	-5.859590e+01	-5.859212e+01
1.419000e+02	-5.859515e+01	-5.858967e+01
1.419200e+02	-5.859006e+01	-5.858743e+01
1.419400e+02	-5.858701e+01	-5.858525e+01
1.419600e+02	-5.858535e+01	-5.858293e+01
1.419800e+02	-5.858370e+01	-5.858070e+01
1.420000e+02	-5.858167e+01	-5.857864e+01
1.420200e+02	-5.857531e+01	-5.857678e+01
1.420400e+02	-5.857200e+01	-5.857470e+01
1.420600e+02	-5.857023e+01	-5.857245e+01
1.420800e+02	-5.856514e+01	-5.857009e+01
1.421000e+02	-5.856399e+01	-5.856789e+01
1.421200e+02	-5.856349e+01	-5.856584e+01
1.421400e+02	-5.856349e+01	-5.856424e+01
1.421600e+02	-5.856259e+01	-5.856300e+01
1.421800e+02	-5.856197e+01	-5.856169e+01
1.422000e+02	-5.856565e+01	-5.856040e+01
1.422200e+02	-5.856273e+01	-5.855910e+01
1.422400e+02	-5.855955e+01	-5.855779e+01
1.422600e+02	-5.855611e+01	-5.855654e+01
1.422800e+02	-5.855345e+01	-5.855518e+01
1.423000e+02	-5.855281e+01	-5.855361e+01
1.423200e+02	-5.855141e+01	-5.855213e+01
1.423400e+02	-5.855180e+01	-5.855029e+01
1.423600e+02	-5.854975e+01	-5.854816e+01
1.423800e+02	-5.854620e+01	-5.854575e+01
1.424000e+02	-5.854200e+01	-5.854307e+01
1.424200e+02	-5.853945e+01	-5.854037e+01
1.424400e+02	-5.853665e+01	-5.853765e+01
1.424600e+02	-5.853551e+01	-5.853525e+01
1.424800e+02	-5.853500e+01	-5.853290e+01
1.425000e+02	-5.853323e+01	-5.853055e+01
1.425200e+02	-5.852865e+01	-5.852812e+01
1.425400e+02	-5.852725e+01	-5.852571e+01
1.425600e+02	-5.852115e+01	-5.852339e+01
1.425800e+02	-5.851745e+01	-5.852116e+01
1.426000e+02	-5.851580e+01	-5.851933e+01
1.426200e+02	-5.851542e+01	-5.851754e+01
1.426400e+02	-5.851707e+01	-5.851588e+01
1.426600e+02	-5.851492e+01	-5.851422e+01
1.426800e+02	-5.851353e+01	-5.851262e+01
1.427000e+02	-5.851237e+01	-5.851109e+01
1.427200e+02	-5.851048e+01	-5.850978e+01
1.427400e+02	-5.850893e+01	-5.850856e+01
1.427600e+02	-5.850806e+01	-5.850759e+01
1.427800e+02	-5.850614e+01	-5.850667e+01
1.428000e+02	-5.850550e+01	-5.850598e+01
1.428200e+02	-5.850499e+01	-5.850482e+01
1.428400e+02	-5.850168e+01	-5.850350e+01
1.428600e+02	-5.850258e+01	-5.850203e+01
1.428800e+02	-5.850068e+01	-5.850040e+01
1.429000e+02	-5.849965e+01	-5.849894e+01
1.429200e+02	-5.849875e+01	-5.849755e+01
1.429400e+02	-5.849749e+01	-5.849633e+01
1.429600e+02	-5.849483e+01	-5.849518e+01
1.429800e+02	-5.849585e+01	-5.849396e+01
1.430000e+02	-5.849330e+01	-5.849277e+01
1.430200e+02	-5.849024e+01	-5.849164e+01
1.430400e+02	-5.848592e+01	-5.849052e+01
1.430600e+02	-5.848744e+01	-5.848938e+01
1.430800e+02	-5.848579e+01	-5.848829e+01
1.431000e+02	-5.848517e+01	-5.848698e+01
1.431200e+02	-5.848694e+01	-5.848552e+01
1.431400e+02	-5.848668e+01	-5.848377e+01
1.431600e+02	-5.848478e+01	-5.848173e+01
1.431800e+02	-5.848123e+01	-5.847956e+01
1.432000e+02	-5.847880e+01	-5.847716e+01
1.432200e+02	-5.847765e+01	-5.847455e+01
1.432400e+02	-5.847499e+01	-5.847221e+01
1.432600e+02	-5.847156e+01	-5.846961e+01
1.432800e+02	-5.846736e+01	-5.846704e+01
1.433000e+02	-5.846393e+01	-5.846423e+01
1.433200e+02	-5.845910e+01	-5.846181e+01
1.433400e+02	-5.845451e+01	-5.845944e+01
1.433600e+02	-5.845286e+01	-5.845720e+01
1.433800e+02	-5.845158e+01	-5.845542e+01
1.434000e+02	-5.845184e+01	-5.845383e+01
1.434200e+02	-5.845058e+01	-5.845254e+01
1.434400e+02	-5.845172e+01	-5.845152e+01
1.434600e+02	-5.845210e+01	-5.845055e+01
1.434800e+02	-5.844866e+01	-5.844960e+01
1.435000e+02	-5.845135e+01	-5.844842e+01
1.435200e+02	-5.844929e+01	-5.844693e+01
1.435400e+02	-5.844956e+01	-5.844524e+01
1.435600e+02	-5.844549e+01	-5.844340e+01
1.435800e+02	-5.844395e+01	-5.844110e+01
1.436000e+02	-5.844230e+01	-5.843852e+01
1.436200e+02	-5.843812e+01	-5.843588e+01
1.436400e+02	-5.843722e+01	-5.843344e+01
1.436600e+02	-5.843265e+01	-5.843145e+01
1.436800e+02	-5.842565e+01	-5.842974e+01
1.437000e+02	-5.842132e+01	-5.842856e+01
1.437200e+02	-5.841878e+01	-5.842763e+01
1.437400e+02	-5.841930e+01	-5.842661e+01
1.437600e+02	-5.842183e+01	-5.842585e+01
1.437800e+02	-5.842210e+01	-5.842540e+01
1.438000e+02	-5.842260e+01	-5.842513e+01
1.438200e+02	-5.842742e+01	-5.842492e+01
1.438400e+02	-5.843022e+01	-5.842469e+01
1.438600e+02	-5.843289e+01	-5.842440e+01
1.438800e+02	-5.843227e+01	-5.842391e+01
1.439000e+02	-5.842845e+01	-5.842324e+01
1.439200e+02	-5.842502e+01	-5.842226e+01
1.439400e+02	-5.841892e+01	-5.842081e+01
1.439600e+02	-5.841623e+01	-5.841875e+01
1.439800e+02	-5.841496e+01	-5.841645e+01
1.440000e+02	-5.841473e+01	-5.841400e+01
1.440200e+02	-5.840913e+01	-5.841150e+01
1.440400e+02	-5.840748e+01	-5.840883e+01
1.440600e+02	-5.840239e+01	-5.840596e+01
1.440800e+02	-5.840047e+01	-5.840332e+01
1.441000e+02	-5.839895e+01	-5.840068e+01
1.441200e+02	-5.839641e+01	-5.839827e+01
1.441400e+02	-5.839716e+01	-5.839633e+01
1.441600e+02	-5.839640e+01	-5.839446e+01
1.441800e+02	-5.839385e+01	-5.839256e+01
1.442000e+02	-5.839513e+01	-5.839052e+01
1.442200e+02	-5.839069e+01	-5.838838e+01
1.442400e+02	-5.838674e+01	-5.838619e+01
1.442600e+02	-5.838331e+01	-5.838407e+01
1.442800e+02	-5.838027e+01	-5.838193e+01
1.443000e+02	-5.837810e+01	-5.837988e+01
1.443200e+02	-5.837480e+01	-5.837763e+01
1.443400e+02	-5.837594e+01	-5.837522e+01
1.443600e+02	-5.837632e+01	-5.837281e+01
1.443800e+02	-5.837046e+01	-5.837040e+01
1.444000e+02	-5.836742e+01	-5.836814e+01
1.444200e+02	-5.836601e+01	-5.836629e+01
1.444400e+02	-5.836258e+01	-5.836467e+01
1.444600e+02	-5.836116e+01	-5.836313e+01
1.444800e+02	-5.836117e+01	-5.836153e+01
1.445000e+02	-5.836117e+01	-5.835978e+01
1.445200e+02	-5.835775e+01	-5.835796e+01
1.445400e+02	-5.835482e+01	-5.835593e+01
1.445600e+02	-5.835304e+01	-5.835369e+01
1.445800e+02	-5.835368e+01	-5.835136e+01
1.446000e+02	-5.835253e+01	-5.834921e+01
1.446200e+02	-5.835050e+01	-5.834729e+01
1.446400e+02	-5.835012e+01	-5.834555e+01
1.446600e+02	-5.834415e+01	-5.834374e+01
1.446800e+02	-5.833754e+01	-5.834196e+01
1.447000e+02	-5.833791e+01	-5.834018e+01
1.447200e+02	-5.833537e+01	-5.833837e+01
1.447400e+02	-5.833423e+01	-5.833700e+01
1.447600e+02	-5.833169e+01	-5.833572e+01
1.447800e+02	-5.833207e+01	-5.833428e+01
1.448000e+02	-5.833384e+01	-5.833288e+01
1.448200e+02	-5.833334e+01	-5.833165e+01
1.448400e+02	-5.833346e+01	-5.833063e+01
1.448600e+02	-5.833396e+01	-5.832970e+01
1.448800e+02	-5.832824e+01	-5.832907e+01
1.449000e+02	-5.832774e+01	-5.832855e+01
1.449200e+02	-5.832736e+01	-5.832744e+01
1.449400e+02	-5.832544e+01	-5.832574e+01
1.449600e+02	-5.832570e+01	-5.832401e+01
1.449800e+02	-5.831961e+01	-5.832194e+01
1.450000e+02	-5.831896e+01	-5.831967e+01
1.450200e+02	-5.831985e+01	-5.831699e+01
1.450400e+02	-5.831769e+01	-5.831414e+01
1.450600e+02	-5.831337e+01	-5.831134e+01
1.450800e+02	-5.831057e+01	-5.830840e+01
1.451000e+02	-5.830816e+01	-5.830560e+01
1.451200e+02	-5.830003e+01	-5.830312e+01
1.451400e+02	-5.829532e+01	-5.830041e+01
1.451600e+02	-5.829607e+01	-5.829773e+01
1.451800e+02	-5.829533e+01	-5.829538e+01
1.452000e+02	-5.829163e+01	-5.829320e+01
1.452200e+02	-5.829009e+01	-5.829143e+01
1.452400e+02	-5.828756e+01	-5.828979e+01
1.452600e+02	-5.828718e+01	-5.828840e+01
1.452800e+02	-5.828654e+01	-5.828720e+01
1.453000e+02	-5.828527e+01	-5.828609e+01
1.453200e+02	-5.828654e+01	-5.828490e+01
1.453400e+02	-5.828527e+01	-5.828385e+01
1.453600e+02	-5.828235e+01	-5.828293e+01
1.453800e+02	-5.828223e+01	-5.828156e+01
1.454000e+02	-5.828336e+01	-5.827970e+01
1.454200e+02	-5.828082e+01	-5.827785e+01
1.454400e+02	-5.827930e+01	-5.827606e+01
1.454600e+02	-5.827650e+01	-5.827385e+01
1.454800e+02	-5.827064e+01	-5.827175e+01
1.455000e+02	-5.826645e+01	-5.826951e+01
1.455200e+02	-5.826543e+01	-5.826721e+01
1.455400e+02	-5.826391e+01	-5.826496e+01
1.455600e+02	-5.826315e+01	-5.826273e+01
1.455800e+02	-5.825945e+01	-5.826074e+01
1.456000e+02	-5.825552e+01	-5.825870e+01
1.456200e+02	-5.825373e+01	-5.825660e+01
1.456400e+02	-5.825501e+01	-5.825454e+01
1.456600e+02	-5.825360e+01	-5.825275e+01
1.456800e+02	-5.825094e+01	-5.825108e+01
1.457000e+02	-5.825323e+01	-5.824961e+01
1.457200e+02	-5.824903e+01	-5.824826e+01
1.457400e+02	-5.824725e+01	-5.824677e+01
1.457600e+02	-5.824623e+01	-5.824505e+01
1.457800e+02	-5.824382e+01	-5.824343e+01
1.458000e+02	-5.824128e+01	-5.824185e+01
1.458200e+02	-5.823745e+01	-5.824011e+01
1.458400e+02	-5.823694e+01	-5.823809e+01
1.458600e+02	-5.823491e+01	-5.823586e+01
1.458800e+02	-5.823466e+01	-5.823352e+01
1.459000e+02	-5.823288e+01	-5.823122e+01
1.459200e+02	-5.823085e+01	-5.822887e+01
1.459400e+02	-5.822805e+01	-5.822646e+01
1.459600e+02	-5.822512e+01	-5.822436e+01
1.459800e+02	-5.822194e+01	-5.822212e+01
1.460000e+02	-5.822068e+01	-5.821992e+01
1.460200e+02	-5.821635e+01	-5.821795e+01
1.460400e+02	-5.821203e+01	-5.821590e+01
1.460600e+02	-5.821202e+01	-5.821371e+01
1.460800e+02	-5.821176e+01	-5.821148e+01
1.461000e+02	-5.820948e+01	-5.820941e+01
1.461200e+02	-5.820720e+01	-5.820760e+01
1.461400e+02	-5.820630e+01	-5.820606e+01
1.461600e+02	-5.820529e+01	-5.820446e+01
1.461800e+02	-5.820338e+01	-5.820306e+01
1.462000e+02	-5.820097e+01	-5.820166e+01
1.462200e+02	-5.819995e+01	-5.820000e+01
1.462400e+02	-5.819818e+01	-5.819825e+01
1.462600e+02	-5.819384e+01	-5.819637e+01
1.462800e+02	-5.819359e+01	-5.819429e+01
1.463000e+02	-5.819446e+01	-5.819182e+01
1.463200e+02	-5.819269e+01	-5.818935e+01
1.463400e+02	-5.819091e+01	-5.818687e+01
1.463600e+02	-5.818532e+01	-5.818412e+01
1.463800e+02	-5.818024e+01	-5.818110e+01
1.464000e+02	-5.817960e+01	-5.817801e+01
1.464200e+02	-5.817365e+01	-5.817504e+01
1.464400e+02	-5.816930e+01	-5.817212e+01
1.464600e+02	-5.816867e+01	-5.816937e+01
1.464800e+02	-5.816485e+01	-5.816670e+01
1.465000e+02	-5.816345e+01	-5.816402e+01
1.465200e+02	-5.815976e+01	-5.816113e+01
1.465400e+02	-5.815824e+01	-5.815840e+01
1.465600e+02	-5.815468e+01	-5.815587e+01
1.465800e+02	-5.815112e+01	-5.815366e+01
1.466000e+02	-5.815036e+01	-5.815141e+01
1.466200e+02	-5.815075e+01	-5.814911e+01
1.466400e+02	-5.815023e+01	-5.814664e+01
